day,time,latitude,longitude,T
0,01.01.25,12.72251309,-1.25,299.5974
0.5,01.01.25,12.72251309,-1.25,313.23627
1,02.01.25,12.72251309,-1.25,298.50323
1.5,02.01.25,12.72251309,-1.25,312.65607
2,03.01.25,12.72251309,-1.25,302.49023
2.5,03.01.25,12.72251309,-1.25,312.60287
3,04.01.25,12.72251309,-1.25,303.2358
3.5,04.01.25,12.72251309,-1.25,313.31537
4,05.01.25,12.72251309,-1.25,302.62357
4.5,05.01.25,12.72251309,-1.25,314.59915
5,06.01.25,12.72251309,-1.25,301.55106
5.5,06.01.25,12.72251309,-1.25,313.50723
6,07.01.25,12.72251309,-1.25,303.26663
6.5,07.01.25,12.72251309,-1.25,313.86185
7,08.01.25,12.72251309,-1.25,305.19995
7.5,08.01.25,12.72251309,-1.25,313.14362
8,09.01.25,12.72251309,-1.25,303.7106
8.5,09.01.25,12.72251309,-1.25,311.9121
9,10.01.25,12.72251309,-1.25,303.36215
9.5,10.01.25,12.72251309,-1.25,314.3796
10,11.01.25,12.72251309,-1.25,304.63995
10.5,11.01.25,12.72251309,-1.25,314.46664
11,12.01.25,12.72251309,-1.25,302.8852
11.5,12.01.25,12.72251309,-1.25,314.60492
12,13.01.25,12.72251309,-1.25,302.01825
12.5,13.01.25,12.72251309,-1.25,307.9684
13,14.01.25,12.72251309,-1.25,299.81958
13.5,14.01.25,12.72251309,-1.25,312.44986
14,15.01.25,12.72251309,-1.25,303.1589
14.5,15.01.25,12.72251309,-1.25,313.31363
15,16.01.25,12.72251309,-1.25,303.5092
15.5,16.01.25,12.72251309,-1.25,316.89206
16,17.01.25,12.72251309,-1.25,303.15118
16.5,17.01.25,12.72251309,-1.25,316.54916
17,18.01.25,12.72251309,-1.25,304.21432
17.5,18.01.25,12.72251309,-1.25,314.18445
18,19.01.25,12.72251309,-1.25,304.1154
18.5,19.01.25,12.72251309,-1.25,314.48132
19,20.01.25,12.72251309,-1.25,305.50232
19.5,20.01.25,12.72251309,-1.25,315.30444
20,21.01.25,12.72251309,-1.25,304.9735
20.5,21.01.25,12.72251309,-1.25,315.1271
21,22.01.25,12.72251309,-1.25,304.53482
21.5,22.01.25,12.72251309,-1.25,314.6744
22,23.01.25,12.72251309,-1.25,303.611
22.5,23.01.25,12.72251309,-1.25,313.51785
23,24.01.25,12.72251309,-1.25,303.78714
23.5,24.01.25,12.72251309,-1.25,314.03
24,25.01.25,12.72251309,-1.25,303.92093
24.5,25.01.25,12.72251309,-1.25,314.89648
25,26.01.25,12.72251309,-1.25,304.00003
25.5,26.01.25,12.72251309,-1.25,314.0666
26,27.01.25,12.72251309,-1.25,303.44647
26.5,27.01.25,12.72251309,-1.25,314.57214
27,28.01.25,12.72251309,-1.25,302.27133
27.5,28.01.25,12.72251309,-1.25,309.26535
28,29.01.25,12.72251309,-1.25,301.3793
28.5,29.01.25,12.72251309,-1.25,311.08963
29,30.01.25,12.72251309,-1.25,301.15598
29.5,30.01.25,12.72251309,-1.25,310.4502
30,31.01.25,12.72251309,-1.25,302.00928
30.5,31.01.25,12.72251309,-1.25,309.8375
31,01.02.25,12.72251309,-1.25,301.50558
31.5,01.02.25,12.72251309,-1.25,310.08728
32,02.02.25,12.72251309,-1.25,301.69904
32.5,02.02.25,12.72251309,-1.25,311.09683
33,03.02.25,12.72251309,-1.25,303.37766
33.5,03.02.25,12.72251309,-1.25,310.72156
34,04.02.25,12.72251309,-1.25,302.76202
34.5,04.02.25,12.72251309,-1.25,314.1855
35,05.02.25,12.72251309,-1.25,302.84647
35.5,05.02.25,12.72251309,-1.25,313.7008
36,06.02.25,12.72251309,-1.25,303.23096
36.5,06.02.25,12.72251309,-1.25,310.89114
37,07.02.25,12.72251309,-1.25,303.4148
37.5,07.02.25,12.72251309,-1.25,314.4881
38,08.02.25,12.72251309,-1.25,305.01462
38.5,08.02.25,12.72251309,-1.25,316.25604
39,09.02.25,12.72251309,-1.25,303.20004
39.5,09.02.25,12.72251309,-1.25,313.37793
40,10.02.25,12.72251309,-1.25,301.06775
40.5,10.02.25,12.72251309,-1.25,311.0412
41,11.02.25,12.72251309,-1.25,302.42776
41.5,11.02.25,12.72251309,-1.25,311.0553
42,12.02.25,12.72251309,-1.25,301.50043
42.5,12.02.25,12.72251309,-1.25,308.20645
43,13.02.25,12.72251309,-1.25,301.06735
43.5,13.02.25,12.72251309,-1.25,309.9215
44,14.02.25,12.72251309,-1.25,301.5973
44.5,14.02.25,12.72251309,-1.25,310.22885
45,15.02.25,12.72251309,-1.25,303.43878
45.5,15.02.25,12.72251309,-1.25,311.69608
