day,time,latitude,longitude,T
0,01.01.25,-21.20418848,-45,293.3427
0.5,01.01.25,-21.20418848,-45,301.8216
1,02.01.25,-21.20418848,-45,293.6422
1.5,02.01.25,-21.20418848,-45,299.84528
2,03.01.25,-21.20418848,-45,292.75714
2.5,03.01.25,-21.20418848,-45,298.8161
3,04.01.25,-21.20418848,-45,290.737
3.5,04.01.25,-21.20418848,-45,301.97275
4,05.01.25,-21.20418848,-45,289.93277
4.5,05.01.25,-21.20418848,-45,302.7546
5,06.01.25,-21.20418848,-45,289.6049
5.5,06.01.25,-21.20418848,-45,303.35443
6,07.01.25,-21.20418848,-45,289.89212
6.5,07.01.25,-21.20418848,-45,303.7198
7,08.01.25,-21.20418848,-45,291.1735
7.5,08.01.25,-21.20418848,-45,304.7722
8,09.01.25,-21.20418848,-45,293.5965
8.5,09.01.25,-21.20418848,-45,305.99124
9,10.01.25,-21.20418848,-45,293.28278
9.5,10.01.25,-21.20418848,-45,298.2291
10,11.01.25,-21.20418848,-45,289.7994
10.5,11.01.25,-21.20418848,-45,292.86935
11,12.01.25,-21.20418848,-45,290.63312
11.5,12.01.25,-21.20418848,-45,297.4723
12,13.01.25,-21.20418848,-45,292.63544
12.5,13.01.25,-21.20418848,-45,296.432
13,14.01.25,-21.20418848,-45,291.76395
13.5,14.01.25,-21.20418848,-45,297.0042
14,15.01.25,-21.20418848,-45,292.8582
14.5,15.01.25,-21.20418848,-45,296.10202
15,16.01.25,-21.20418848,-45,292.269
15.5,16.01.25,-21.20418848,-45,296.54636
16,17.01.25,-21.20418848,-45,291.84305
16.5,17.01.25,-21.20418848,-45,298.8136
17,18.01.25,-21.20418848,-45,292.8035
17.5,18.01.25,-21.20418848,-45,299.57733
18,19.01.25,-21.20418848,-45,293.54782
18.5,19.01.25,-21.20418848,-45,298.3532
19,20.01.25,-21.20418848,-45,293.09854
19.5,20.01.25,-21.20418848,-45,303.00885
20,21.01.25,-21.20418848,-45,293.79736
20.5,21.01.25,-21.20418848,-45,299.17465
21,22.01.25,-21.20418848,-45,292.84027
21.5,22.01.25,-21.20418848,-45,303.55975
22,23.01.25,-21.20418848,-45,292.71625
22.5,23.01.25,-21.20418848,-45,301.44366
23,24.01.25,-21.20418848,-45,291.5193
23.5,24.01.25,-21.20418848,-45,301.4217
24,25.01.25,-21.20418848,-45,291.14508
24.5,25.01.25,-21.20418848,-45,302.35968
25,26.01.25,-21.20418848,-45,290.95203
25.5,26.01.25,-21.20418848,-45,302.74243
26,27.01.25,-21.20418848,-45,291.2314
26.5,27.01.25,-21.20418848,-45,301.69153
27,28.01.25,-21.20418848,-45,292.88922
27.5,28.01.25,-21.20418848,-45,299.65942
28,29.01.25,-21.20418848,-45,292.7311
28.5,29.01.25,-21.20418848,-45,302.98984
29,30.01.25,-21.20418848,-45,292.57578
29.5,30.01.25,-21.20418848,-45,304.09402
30,31.01.25,-21.20418848,-45,294.33777
30.5,31.01.25,-21.20418848,-45,302.23267
