day,time,latitude,longitude,T
0,01.01.25,52.30366492,1.25,281.66367
0.5,01.01.25,52.30366492,1.25,285.95963
1,02.01.25,52.30366492,1.25,281.75467
1.5,02.01.25,52.30366492,1.25,287.1651
2,03.01.25,52.30366492,1.25,282.6609
2.5,03.01.25,52.30366492,1.25,287.25507
3,04.01.25,52.30366492,1.25,282.69785
3.5,04.01.25,52.30366492,1.25,288.072
4,05.01.25,52.30366492,1.25,283.07217
4.5,05.01.25,52.30366492,1.25,286.93967
5,06.01.25,52.30366492,1.25,283.19028
5.5,06.01.25,52.30366492,1.25,285.8477
6,07.01.25,52.30366492,1.25,281.34027
6.5,07.01.25,52.30366492,1.25,284.96844
7,08.01.25,52.30366492,1.25,280.69244
7.5,08.01.25,52.30366492,1.25,284.97205
8,09.01.25,52.30366492,1.25,283.1538
8.5,09.01.25,52.30366492,1.25,285.92386
9,10.01.25,52.30366492,1.25,285.11832
9.5,10.01.25,52.30366492,1.25,288.71097
10,11.01.25,52.30366492,1.25,285.3191
10.5,11.01.25,52.30366492,1.25,289.22647
11,12.01.25,52.30366492,1.25,285.24103
11.5,12.01.25,52.30366492,1.25,290.1643
12,13.01.25,52.30366492,1.25,284.79013
12.5,13.01.25,52.30366492,1.25,287.7238
13,14.01.25,52.30366492,1.25,284.87784
13.5,14.01.25,52.30366492,1.25,291.7178
14,15.01.25,52.30366492,1.25,284.15707
14.5,15.01.25,52.30366492,1.25,287.96118
15,16.01.25,52.30366492,1.25,282.97098
15.5,16.01.25,52.30366492,1.25,289.132
16,17.01.25,52.30366492,1.25,284.38702
16.5,17.01.25,52.30366492,1.25,289.82257
17,18.01.25,52.30366492,1.25,283.19443
17.5,18.01.25,52.30366492,1.25,287.24615
18,19.01.25,52.30366492,1.25,282.79932
18.5,19.01.25,52.30366492,1.25,287.33194
19,20.01.25,52.30366492,1.25,283.57855
19.5,20.01.25,52.30366492,1.25,287.9672
20,21.01.25,52.30366492,1.25,282.97675
20.5,21.01.25,52.30366492,1.25,289.13968
21,22.01.25,52.30366492,1.25,284.6366
21.5,22.01.25,52.30366492,1.25,287.7437
22,23.01.25,52.30366492,1.25,284.2493
22.5,23.01.25,52.30366492,1.25,286.526
23,24.01.25,52.30366492,1.25,284.23193
23.5,24.01.25,52.30366492,1.25,288.5382
24,25.01.25,52.30366492,1.25,283.79456
24.5,25.01.25,52.30366492,1.25,286.40863
25,26.01.25,52.30366492,1.25,286.0336
25.5,26.01.25,52.30366492,1.25,288.6971
26,27.01.25,52.30366492,1.25,287.00107
26.5,27.01.25,52.30366492,1.25,288.69727
27,28.01.25,52.30366492,1.25,286.60532
27.5,28.01.25,52.30366492,1.25,290.52753
28,29.01.25,52.30366492,1.25,286.21524
28.5,29.01.25,52.30366492,1.25,291.21072
29,30.01.25,52.30366492,1.25,286.33057
29.5,30.01.25,52.30366492,1.25,291.20978
30,31.01.25,52.30366492,1.25,287.55432
30.5,31.01.25,52.30366492,1.25,291.28452
31,01.02.25,52.30366492,1.25,285.3093
31.5,01.02.25,52.30366492,1.25,290.64166
32,02.02.25,52.30366492,1.25,285.51367
32.5,02.02.25,52.30366492,1.25,290.76184
33,03.02.25,52.30366492,1.25,287.21143
33.5,03.02.25,52.30366492,1.25,290.77765
34,04.02.25,52.30366492,1.25,286.3834
34.5,04.02.25,52.30366492,1.25,292.1143
35,05.02.25,52.30366492,1.25,289.43027
35.5,05.02.25,52.30366492,1.25,292.10306
36,06.02.25,52.30366492,1.25,289.91888
36.5,06.02.25,52.30366492,1.25,297.10532
37,07.02.25,52.30366492,1.25,291.2808
37.5,07.02.25,52.30366492,1.25,295.73138
38,08.02.25,52.30366492,1.25,290.43692
38.5,08.02.25,52.30366492,1.25,294.57776
39,09.02.25,52.30366492,1.25,288.9236
39.5,09.02.25,52.30366492,1.25,294.1237
40,10.02.25,52.30366492,1.25,286.89792
40.5,10.02.25,52.30366492,1.25,291.70734
41,11.02.25,52.30366492,1.25,286.1003
41.5,11.02.25,52.30366492,1.25,288.73346
42,12.02.25,52.30366492,1.25,285.8351
42.5,12.02.25,52.30366492,1.25,288.78607
43,13.02.25,52.30366492,1.25,285.57147
43.5,13.02.25,52.30366492,1.25,288.81635
44,14.02.25,52.30366492,1.25,285.1446
44.5,14.02.25,52.30366492,1.25,289.8457
45,15.02.25,52.30366492,1.25,285.4304
45.5,15.02.25,52.30366492,1.25,289.94955
46,16.02.25,52.30366492,1.25,285.7962
46.5,16.02.25,52.30366492,1.25,287.45633
47,17.02.25,52.30366492,1.25,285.2962
47.5,17.02.25,52.30366492,1.25,287.33514
48,18.02.25,52.30366492,1.25,286.20645
48.5,18.02.25,52.30366492,1.25,289.33194
49,19.02.25,52.30366492,1.25,285.4256
49.5,19.02.25,52.30366492,1.25,291.51144
50,20.02.25,52.30366492,1.25,287.1569
50.5,20.02.25,52.30366492,1.25,293.58743
51,21.02.25,52.30366492,1.25,288.22394
51.5,21.02.25,52.30366492,1.25,295.4737
52,22.02.25,52.30366492,1.25,291.0372
52.5,22.02.25,52.30366492,1.25,296.64093
53,23.02.25,52.30366492,1.25,288.30533
53.5,23.02.25,52.30366492,1.25,293.96298
54,24.02.25,52.30366492,1.25,286.64865
54.5,24.02.25,52.30366492,1.25,291.49554
55,25.02.25,52.30366492,1.25,287.242
55.5,25.02.25,52.30366492,1.25,290.7417
56,26.02.25,52.30366492,1.25,286.92178
56.5,26.02.25,52.30366492,1.25,292.16354
57,27.02.25,52.30366492,1.25,287.35507
57.5,27.02.25,52.30366492,1.25,293.89243
58,28.02.25,52.30366492,1.25,288.1206
58.5,28.02.25,52.30366492,1.25,290.30585
59,01.03.25,52.30366492,1.25,286.98083
59.5,01.03.25,52.30366492,1.25,294.57513
60,02.03.25,52.30366492,1.25,286.94122
60.5,02.03.25,52.30366492,1.25,292.22598
61,03.03.25,52.30366492,1.25,286.67484
61.5,03.03.25,52.30366492,1.25,290.8507
62,04.03.25,52.30366492,1.25,286.46548
62.5,04.03.25,52.30366492,1.25,291.82495
63,05.03.25,52.30366492,1.25,286.28442
63.5,05.03.25,52.30366492,1.25,292.02444
64,06.03.25,52.30366492,1.25,287.17752
64.5,06.03.25,52.30366492,1.25,293.12112
65,07.03.25,52.30366492,1.25,289.66098
65.5,07.03.25,52.30366492,1.25,294.16473
66,08.03.25,52.30366492,1.25,289.3934
66.5,08.03.25,52.30366492,1.25,292.4038
67,09.03.25,52.30366492,1.25,287.44272
67.5,09.03.25,52.30366492,1.25,290.78732
68,10.03.25,52.30366492,1.25,287.49716
68.5,10.03.25,52.30366492,1.25,290.3527
69,11.03.25,52.30366492,1.25,288.2771
69.5,11.03.25,52.30366492,1.25,292.31613
70,12.03.25,52.30366492,1.25,288.90747
70.5,12.03.25,52.30366492,1.25,293.09274
71,13.03.25,52.30366492,1.25,289.12543
71.5,13.03.25,52.30366492,1.25,296.0567
72,14.03.25,52.30366492,1.25,289.91974
72.5,14.03.25,52.30366492,1.25,295.29352
73,15.03.25,52.30366492,1.25,289.36996
73.5,15.03.25,52.30366492,1.25,292.37704
74,16.03.25,52.30366492,1.25,287.6271
74.5,16.03.25,52.30366492,1.25,291.18057
75,17.03.25,52.30366492,1.25,287.4377
75.5,17.03.25,52.30366492,1.25,290.25464
76,18.03.25,52.30366492,1.25,287.58664
76.5,18.03.25,52.30366492,1.25,291.06708
77,19.03.25,52.30366492,1.25,287.29257
77.5,19.03.25,52.30366492,1.25,291.20184
78,20.03.25,52.30366492,1.25,288.47803
78.5,20.03.25,52.30366492,1.25,292.1747
79,21.03.25,52.30366492,1.25,288.4961
79.5,21.03.25,52.30366492,1.25,292.81973
80,22.03.25,52.30366492,1.25,288.7043
80.5,22.03.25,52.30366492,1.25,293.01303
81,23.03.25,52.30366492,1.25,288.76532
81.5,23.03.25,52.30366492,1.25,295.16556
82,24.03.25,52.30366492,1.25,289.99127
82.5,24.03.25,52.30366492,1.25,292.6593
83,25.03.25,52.30366492,1.25,289.65707
83.5,25.03.25,52.30366492,1.25,292.6801
84,26.03.25,52.30366492,1.25,288.85437
84.5,26.03.25,52.30366492,1.25,293.61166
85,27.03.25,52.30366492,1.25,291.22433
85.5,27.03.25,52.30366492,1.25,294.66736
86,28.03.25,52.30366492,1.25,289.03067
86.5,28.03.25,52.30366492,1.25,295.58392
87,29.03.25,52.30366492,1.25,292.76532
87.5,29.03.25,52.30366492,1.25,300.54123
88,30.03.25,52.30366492,1.25,291.6944
88.5,30.03.25,52.30366492,1.25,294.46127
89,31.03.25,52.30366492,1.25,290.5825
89.5,31.03.25,52.30366492,1.25,295.15012
90,01.04.25,52.30366492,1.25,292.2203
90.5,01.04.25,52.30366492,1.25,294.99686
91,02.04.25,52.30366492,1.25,290.0682
91.5,02.04.25,52.30366492,1.25,295.2851
92,03.04.25,52.30366492,1.25,290.43222
92.5,03.04.25,52.30366492,1.25,294.33377
93,04.04.25,52.30366492,1.25,290.63474
93.5,04.04.25,52.30366492,1.25,293.28033
94,05.04.25,52.30366492,1.25,289.834
94.5,05.04.25,52.30366492,1.25,295.3669
95,06.04.25,52.30366492,1.25,289.44876
95.5,06.04.25,52.30366492,1.25,294.50287
96,07.04.25,52.30366492,1.25,288.5797
96.5,07.04.25,52.30366492,1.25,295.38354
97,08.04.25,52.30366492,1.25,290.11496
97.5,08.04.25,52.30366492,1.25,293.676
98,09.04.25,52.30366492,1.25,289.04626
98.5,09.04.25,52.30366492,1.25,294.22913
99,10.04.25,52.30366492,1.25,290.76996
99.5,10.04.25,52.30366492,1.25,293.58194
100,11.04.25,52.30366492,1.25,289.48596
100.5,11.04.25,52.30366492,1.25,291.30432
101,12.04.25,52.30366492,1.25,288.70636
101.5,12.04.25,52.30366492,1.25,290.7439
102,13.04.25,52.30366492,1.25,289.03497
102.5,13.04.25,52.30366492,1.25,293.4792
103,14.04.25,52.30366492,1.25,289.86337
103.5,14.04.25,52.30366492,1.25,292.249
104,15.04.25,52.30366492,1.25,289.51428
104.5,15.04.25,52.30366492,1.25,292.60263
105,16.04.25,52.30366492,1.25,288.68738
105.5,16.04.25,52.30366492,1.25,294.10645
106,17.04.25,52.30366492,1.25,291.78006
106.5,17.04.25,52.30366492,1.25,294.999
107,18.04.25,52.30366492,1.25,290.4273
107.5,18.04.25,52.30366492,1.25,294.04395
108,19.04.25,52.30366492,1.25,289.00708
108.5,19.04.25,52.30366492,1.25,294.62167
109,20.04.25,52.30366492,1.25,291.11673
109.5,20.04.25,52.30366492,1.25,294.39432
110,21.04.25,52.30366492,1.25,289.7408
110.5,21.04.25,52.30366492,1.25,295.3989
111,22.04.25,52.30366492,1.25,290.35773
111.5,22.04.25,52.30366492,1.25,294.86386
112,23.04.25,52.30366492,1.25,289.63806
112.5,23.04.25,52.30366492,1.25,292.35648
113,24.04.25,52.30366492,1.25,290.3322
113.5,24.04.25,52.30366492,1.25,297.32837
114,25.04.25,52.30366492,1.25,293.7155
114.5,25.04.25,52.30366492,1.25,298.55838
115,26.04.25,52.30366492,1.25,294.6896
115.5,26.04.25,52.30366492,1.25,299.03763
116,27.04.25,52.30366492,1.25,294.6323
116.5,27.04.25,52.30366492,1.25,299.8713
117,28.04.25,52.30366492,1.25,295.18683
117.5,28.04.25,52.30366492,1.25,301.47754
118,29.04.25,52.30366492,1.25,296.0643
118.5,29.04.25,52.30366492,1.25,302.24255
119,30.04.25,52.30366492,1.25,294.8793
119.5,30.04.25,52.30366492,1.25,300.5961
120,01.05.25,52.30366492,1.25,293.74686
120.5,01.05.25,52.30366492,1.25,297.92792
121,02.05.25,52.30366492,1.25,292.32602
121.5,02.05.25,52.30366492,1.25,296.0418
122,03.05.25,52.30366492,1.25,292.40964
122.5,03.05.25,52.30366492,1.25,296.73322
123,04.05.25,52.30366492,1.25,291.00635
123.5,04.05.25,52.30366492,1.25,295.77762
124,05.05.25,52.30366492,1.25,289.27475
124.5,05.05.25,52.30366492,1.25,293.41324
125,06.05.25,52.30366492,1.25,287.038
125.5,06.05.25,52.30366492,1.25,290.45587
126,07.05.25,52.30366492,1.25,289.86298
126.5,07.05.25,52.30366492,1.25,290.93723
127,08.05.25,52.30366492,1.25,290.2693
127.5,08.05.25,52.30366492,1.25,293.8001
128,09.05.25,52.30366492,1.25,289.77264
128.5,09.05.25,52.30366492,1.25,293.1142
129,10.05.25,52.30366492,1.25,289.65225
129.5,10.05.25,52.30366492,1.25,290.61533
130,11.05.25,52.30366492,1.25,289.2218
130.5,11.05.25,52.30366492,1.25,291.837
131,12.05.25,52.30366492,1.25,289.57446
131.5,12.05.25,52.30366492,1.25,291.60327
132,13.05.25,52.30366492,1.25,288.7305
132.5,13.05.25,52.30366492,1.25,293.73495
133,14.05.25,52.30366492,1.25,288.05753
133.5,14.05.25,52.30366492,1.25,290.99292
134,15.05.25,52.30366492,1.25,287.70447
134.5,15.05.25,52.30366492,1.25,290.84763
135,16.05.25,52.30366492,1.25,287.81955
135.5,16.05.25,52.30366492,1.25,290.73407
136,17.05.25,52.30366492,1.25,288.41916
136.5,17.05.25,52.30366492,1.25,290.56885
137,18.05.25,52.30366492,1.25,290.1053
137.5,18.05.25,52.30366492,1.25,291.98712
138,19.05.25,52.30366492,1.25,290.12384
138.5,19.05.25,52.30366492,1.25,293.61807
139,20.05.25,52.30366492,1.25,290.29764
139.5,20.05.25,52.30366492,1.25,294.21783
140,21.05.25,52.30366492,1.25,290.75867
140.5,21.05.25,52.30366492,1.25,295.244
141,22.05.25,52.30366492,1.25,290.94595
141.5,22.05.25,52.30366492,1.25,294.7791
142,23.05.25,52.30366492,1.25,287.37708
142.5,23.05.25,52.30366492,1.25,292.05106
143,24.05.25,52.30366492,1.25,285.6818
143.5,24.05.25,52.30366492,1.25,290.1978
144,25.05.25,52.30366492,1.25,287.27856
144.5,25.05.25,52.30366492,1.25,289.79532
145,26.05.25,52.30366492,1.25,285.9525
145.5,26.05.25,52.30366492,1.25,288.42145
146,27.05.25,52.30366492,1.25,285.3462
146.5,27.05.25,52.30366492,1.25,289.397
147,28.05.25,52.30366492,1.25,285.51666
147.5,28.05.25,52.30366492,1.25,289.59036
148,29.05.25,52.30366492,1.25,286.64584
148.5,29.05.25,52.30366492,1.25,290.14758
149,30.05.25,52.30366492,1.25,284.2312
149.5,30.05.25,52.30366492,1.25,286.88013
150,31.05.25,52.30366492,1.25,286.08743
150.5,31.05.25,52.30366492,1.25,289.6403
151,01.06.25,52.30366492,1.25,288.27417
151.5,01.06.25,52.30366492,1.25,289.1289
152,02.06.25,52.30366492,1.25,288.58426
152.5,02.06.25,52.30366492,1.25,290.88464
153,03.06.25,52.30366492,1.25,288.09167
153.5,03.06.25,52.30366492,1.25,291.49982
154,04.06.25,52.30366492,1.25,286.46368
154.5,04.06.25,52.30366492,1.25,290.67615
155,05.06.25,52.30366492,1.25,285.60846
155.5,05.06.25,52.30366492,1.25,286.78937
156,06.06.25,52.30366492,1.25,285.48645
156.5,06.06.25,52.30366492,1.25,288.18195
157,07.06.25,52.30366492,1.25,285.3831
157.5,07.06.25,52.30366492,1.25,289.7584
158,08.06.25,52.30366492,1.25,285.48984
158.5,08.06.25,52.30366492,1.25,289.89755
159,09.06.25,52.30366492,1.25,283.9496
159.5,09.06.25,52.30366492,1.25,287.9597
160,10.06.25,52.30366492,1.25,285.43536
160.5,10.06.25,52.30366492,1.25,288.41544
161,11.06.25,52.30366492,1.25,286.87494
161.5,11.06.25,52.30366492,1.25,289.8476
162,12.06.25,52.30366492,1.25,284.42944
162.5,12.06.25,52.30366492,1.25,288.64026
163,13.06.25,52.30366492,1.25,284.1371
163.5,13.06.25,52.30366492,1.25,289.2562
164,14.06.25,52.30366492,1.25,285.48975
164.5,14.06.25,52.30366492,1.25,290.86145
165,15.06.25,52.30366492,1.25,287.59048
165.5,15.06.25,52.30366492,1.25,293.57648
166,16.06.25,52.30366492,1.25,284.93762
166.5,16.06.25,52.30366492,1.25,288.34735
167,17.06.25,52.30366492,1.25,285.12323
167.5,17.06.25,52.30366492,1.25,288.58453
168,18.06.25,52.30366492,1.25,287.11267
168.5,18.06.25,52.30366492,1.25,289.06653
169,19.06.25,52.30366492,1.25,283.50073
169.5,19.06.25,52.30366492,1.25,287.40994
170,20.06.25,52.30366492,1.25,282.14062
170.5,20.06.25,52.30366492,1.25,285.7767
171,21.06.25,52.30366492,1.25,283.98935
171.5,21.06.25,52.30366492,1.25,286.77252
172,22.06.25,52.30366492,1.25,283.92148
172.5,22.06.25,52.30366492,1.25,288.74844
173,23.06.25,52.30366492,1.25,282.6797
173.5,23.06.25,52.30366492,1.25,288.54416
174,24.06.25,52.30366492,1.25,287.10028
174.5,24.06.25,52.30366492,1.25,289.23648
175,25.06.25,52.30366492,1.25,283.70718
175.5,25.06.25,52.30366492,1.25,287.80472
176,26.06.25,52.30366492,1.25,280.99554
176.5,26.06.25,52.30366492,1.25,284.35452
177,27.06.25,52.30366492,1.25,281.30377
177.5,27.06.25,52.30366492,1.25,284.63486
178,28.06.25,52.30366492,1.25,283.12625
178.5,28.06.25,52.30366492,1.25,285.4087
179,29.06.25,52.30366492,1.25,285.44925
179.5,29.06.25,52.30366492,1.25,287.10767
180,30.06.25,52.30366492,1.25,284.9197
180.5,30.06.25,52.30366492,1.25,287.88666
181,01.07.25,52.30366492,1.25,282.6912
181.5,01.07.25,52.30366492,1.25,287.295
182,02.07.25,52.30366492,1.25,282.0692
182.5,02.07.25,52.30366492,1.25,287.0842
183,03.07.25,52.30366492,1.25,286.88965
183.5,03.07.25,52.30366492,1.25,289.2317
184,04.07.25,52.30366492,1.25,283.41806
184.5,04.07.25,52.30366492,1.25,289.38794
185,05.07.25,52.30366492,1.25,283.65088
185.5,05.07.25,52.30366492,1.25,289.50903
186,06.07.25,52.30366492,1.25,282.68576
186.5,06.07.25,52.30366492,1.25,286.41098
187,07.07.25,52.30366492,1.25,283.6481
187.5,07.07.25,52.30366492,1.25,290.00595
188,08.07.25,52.30366492,1.25,281.538
188.5,08.07.25,52.30366492,1.25,285.68198
189,09.07.25,52.30366492,1.25,279.8098
189.5,09.07.25,52.30366492,1.25,283.14877
190,10.07.25,52.30366492,1.25,282.7351
190.5,10.07.25,52.30366492,1.25,285.89053
191,11.07.25,52.30366492,1.25,283.8086
191.5,11.07.25,52.30366492,1.25,286.1891
192,12.07.25,52.30366492,1.25,281.90024
192.5,12.07.25,52.30366492,1.25,284.4137
193,13.07.25,52.30366492,1.25,279.55774
193.5,13.07.25,52.30366492,1.25,285.3978
194,14.07.25,52.30366492,1.25,285.06787
194.5,14.07.25,52.30366492,1.25,286.9468
195,15.07.25,52.30366492,1.25,284.1286
195.5,15.07.25,52.30366492,1.25,285.27884
196,16.07.25,52.30366492,1.25,281.1005
196.5,16.07.25,52.30366492,1.25,285.13586
197,17.07.25,52.30366492,1.25,279.88376
197.5,17.07.25,52.30366492,1.25,281.579
