day,time,latitude,longitude,T
0,01.01.25,25.91623037,-80,295.66562
0.5,01.01.25,25.91623037,-80,296.56357
1,02.01.25,25.91623037,-80,294.9115
1.5,02.01.25,25.91623037,-80,296.3861
2,03.01.25,25.91623037,-80,294.89978
2.5,03.01.25,25.91623037,-80,296.43542
3,04.01.25,25.91623037,-80,295.1114
3.5,04.01.25,25.91623037,-80,296.87912
4,05.01.25,25.91623037,-80,295.52844
4.5,05.01.25,25.91623037,-80,297.79337
5,06.01.25,25.91623037,-80,292.64792
5.5,06.01.25,25.91623037,-80,296.76276
6,07.01.25,25.91623037,-80,289.1685
6.5,07.01.25,25.91623037,-80,293.442
7,08.01.25,25.91623037,-80,288.83597
7.5,08.01.25,25.91623037,-80,291.24567
8,09.01.25,25.91623037,-80,287.96667
8.5,09.01.25,25.91623037,-80,293.36353
9,10.01.25,25.91623037,-80,293.50403
9.5,10.01.25,25.91623037,-80,297.57626
10,11.01.25,25.91623037,-80,295.60736
10.5,11.01.25,25.91623037,-80,298.05374
11,12.01.25,25.91623037,-80,297.6446
11.5,12.01.25,25.91623037,-80,299.72906
12,13.01.25,25.91623037,-80,296.76913
12.5,13.01.25,25.91623037,-80,298.6906
13,14.01.25,25.91623037,-80,297.48114
13.5,14.01.25,25.91623037,-80,298.91525
14,15.01.25,25.91623037,-80,297.8358
14.5,15.01.25,25.91623037,-80,299.5617
15,16.01.25,25.91623037,-80,290.89645
15.5,16.01.25,25.91623037,-80,298.16385
16,17.01.25,25.91623037,-80,289.89548
16.5,17.01.25,25.91623037,-80,292.912
17,18.01.25,25.91623037,-80,292.60245
17.5,18.01.25,25.91623037,-80,294.73044
18,19.01.25,25.91623037,-80,294.66412
18.5,19.01.25,25.91623037,-80,297.06305
19,20.01.25,25.91623037,-80,297.07892
19.5,20.01.25,25.91623037,-80,298.7648
20,21.01.25,25.91623037,-80,297.681
20.5,21.01.25,25.91623037,-80,299.1691
21,22.01.25,25.91623037,-80,296.91656
21.5,22.01.25,25.91623037,-80,299.25485
22,23.01.25,25.91623037,-80,296.40082
22.5,23.01.25,25.91623037,-80,298.95877
23,24.01.25,25.91623037,-80,295.2696
23.5,24.01.25,25.91623037,-80,297.8417
24,25.01.25,25.91623037,-80,293.88998
24.5,25.01.25,25.91623037,-80,296.1355
25,26.01.25,25.91623037,-80,295.2655
25.5,26.01.25,25.91623037,-80,298.24832
26,27.01.25,25.91623037,-80,297.37756
26.5,27.01.25,25.91623037,-80,299.23376
27,28.01.25,25.91623037,-80,297.67465
27.5,28.01.25,25.91623037,-80,299.63705
28,29.01.25,25.91623037,-80,295.60132
28.5,29.01.25,25.91623037,-80,298.4478
29,30.01.25,25.91623037,-80,294.01755
29.5,30.01.25,25.91623037,-80,295.53717
30,31.01.25,25.91623037,-80,293.7161
30.5,31.01.25,25.91623037,-80,295.32724
31,01.02.25,25.91623037,-80,293.8663
31.5,01.02.25,25.91623037,-80,296.0143
32,02.02.25,25.91623037,-80,294.59018
32.5,02.02.25,25.91623037,-80,298.3319
33,03.02.25,25.91623037,-80,296.6804
33.5,03.02.25,25.91623037,-80,299.06885
34,04.02.25,25.91623037,-80,298.08218
34.5,04.02.25,25.91623037,-80,299.74667
35,05.02.25,25.91623037,-80,295.36993
35.5,05.02.25,25.91623037,-80,298.83035
36,06.02.25,25.91623037,-80,290.08154
36.5,06.02.25,25.91623037,-80,295.07797
37,07.02.25,25.91623037,-80,286.79868
37.5,07.02.25,25.91623037,-80,290.65378
38,08.02.25,25.91623037,-80,290.3056
38.5,08.02.25,25.91623037,-80,294.23474
39,09.02.25,25.91623037,-80,294.11472
39.5,09.02.25,25.91623037,-80,296.79294
40,10.02.25,25.91623037,-80,290.49713
40.5,10.02.25,25.91623037,-80,296.14987
41,11.02.25,25.91623037,-80,293.6842
41.5,11.02.25,25.91623037,-80,295.1723
42,12.02.25,25.91623037,-80,292.5066
42.5,12.02.25,25.91623037,-80,295.15686
43,13.02.25,25.91623037,-80,292.05927
43.5,13.02.25,25.91623037,-80,294.74756
44,14.02.25,25.91623037,-80,294.2628
44.5,14.02.25,25.91623037,-80,296.42032
45,15.02.25,25.91623037,-80,295.45334
45.5,15.02.25,25.91623037,-80,296.08505
46,16.02.25,25.91623037,-80,295.77963
46.5,16.02.25,25.91623037,-80,296.65463
47,17.02.25,25.91623037,-80,295.8127
47.5,17.02.25,25.91623037,-80,297.59134
48,18.02.25,25.91623037,-80,296.3124
48.5,18.02.25,25.91623037,-80,297.37598
49,19.02.25,25.91623037,-80,296.39572
49.5,19.02.25,25.91623037,-80,297.94815
50,20.02.25,25.91623037,-80,296.3249
50.5,20.02.25,25.91623037,-80,298.24716
51,21.02.25,25.91623037,-80,296.3436
51.5,21.02.25,25.91623037,-80,299.06735
52,22.02.25,25.91623037,-80,294.17868
52.5,22.02.25,25.91623037,-80,298.36093
53,23.02.25,25.91623037,-80,291.58832
53.5,23.02.25,25.91623037,-80,294.01016
54,24.02.25,25.91623037,-80,292.66873
54.5,24.02.25,25.91623037,-80,294.48218
55,25.02.25,25.91623037,-80,293.84213
55.5,25.02.25,25.91623037,-80,294.97757
56,26.02.25,25.91623037,-80,294.82004
56.5,26.02.25,25.91623037,-80,296.7657
57,27.02.25,25.91623037,-80,296.35083
57.5,27.02.25,25.91623037,-80,299.21024
58,28.02.25,25.91623037,-80,297.03726
58.5,28.02.25,25.91623037,-80,298.89133
59,01.03.25,25.91623037,-80,297.44952
59.5,01.03.25,25.91623037,-80,298.7579
60,02.03.25,25.91623037,-80,297.299
60.5,02.03.25,25.91623037,-80,299.06708
61,03.03.25,25.91623037,-80,296.96796
61.5,03.03.25,25.91623037,-80,299.81284
62,04.03.25,25.91623037,-80,297.47247
62.5,04.03.25,25.91623037,-80,298.84467
63,05.03.25,25.91623037,-80,295.67896
63.5,05.03.25,25.91623037,-80,297.7425
64,06.03.25,25.91623037,-80,295.52975
64.5,06.03.25,25.91623037,-80,297.6148
65,07.03.25,25.91623037,-80,296.48694
65.5,07.03.25,25.91623037,-80,297.26993
66,08.03.25,25.91623037,-80,297.30432
66.5,08.03.25,25.91623037,-80,299.30402
67,09.03.25,25.91623037,-80,297.62775
67.5,09.03.25,25.91623037,-80,299.5245
68,10.03.25,25.91623037,-80,298.24234
68.5,10.03.25,25.91623037,-80,299.84344
69,11.03.25,25.91623037,-80,298.02008
69.5,11.03.25,25.91623037,-80,299.6383
70,12.03.25,25.91623037,-80,297.45197
70.5,12.03.25,25.91623037,-80,299.39438
71,13.03.25,25.91623037,-80,296.97787
71.5,13.03.25,25.91623037,-80,299.47293
72,14.03.25,25.91623037,-80,296.6261
72.5,14.03.25,25.91623037,-80,298.5121
73,15.03.25,25.91623037,-80,296.72263
73.5,15.03.25,25.91623037,-80,299.51044
74,16.03.25,25.91623037,-80,297.64474
74.5,16.03.25,25.91623037,-80,299.673
75,17.03.25,25.91623037,-80,291.68646
75.5,17.03.25,25.91623037,-80,298.35632
76,18.03.25,25.91623037,-80,290.25687
76.5,18.03.25,25.91623037,-80,293.2948
77,19.03.25,25.91623037,-80,293.1796
77.5,19.03.25,25.91623037,-80,295.77762
78,20.03.25,25.91623037,-80,295.5909
78.5,20.03.25,25.91623037,-80,297.26285
79,21.03.25,25.91623037,-80,296.6855
79.5,21.03.25,25.91623037,-80,298.0061
80,22.03.25,25.91623037,-80,297.17926
80.5,22.03.25,25.91623037,-80,298.02853
81,23.03.25,25.91623037,-80,295.58002
81.5,23.03.25,25.91623037,-80,298.41537
82,24.03.25,25.91623037,-80,296.53137
82.5,24.03.25,25.91623037,-80,297.62756
83,25.03.25,25.91623037,-80,296.98608
83.5,25.03.25,25.91623037,-80,297.50278
84,26.03.25,25.91623037,-80,297.3743
84.5,26.03.25,25.91623037,-80,298.0787
85,27.03.25,25.91623037,-80,296.3192
85.5,27.03.25,25.91623037,-80,298.1035
86,28.03.25,25.91623037,-80,296.30643
86.5,28.03.25,25.91623037,-80,298.0267
87,29.03.25,25.91623037,-80,297.03287
87.5,29.03.25,25.91623037,-80,299.14972
88,30.03.25,25.91623037,-80,297.70728
88.5,30.03.25,25.91623037,-80,299.40723
89,31.03.25,25.91623037,-80,297.719
89.5,31.03.25,25.91623037,-80,299.35037
90,01.04.25,25.91623037,-80,297.41083
90.5,01.04.25,25.91623037,-80,299.16525
91,02.04.25,25.91623037,-80,297.20108
91.5,02.04.25,25.91623037,-80,299.07773
92,03.04.25,25.91623037,-80,297.398
92.5,03.04.25,25.91623037,-80,299.09082
93,04.04.25,25.91623037,-80,297.36163
93.5,04.04.25,25.91623037,-80,300.4915
94,05.04.25,25.91623037,-80,295.89584
94.5,05.04.25,25.91623037,-80,298.91028
95,06.04.25,25.91623037,-80,295.26303
95.5,06.04.25,25.91623037,-80,297.1444
96,07.04.25,25.91623037,-80,295.23657
96.5,07.04.25,25.91623037,-80,298.3583
97,08.04.25,25.91623037,-80,296.21918
97.5,08.04.25,25.91623037,-80,298.9039
98,09.04.25,25.91623037,-80,296.7102
98.5,09.04.25,25.91623037,-80,299.1342
99,10.04.25,25.91623037,-80,296.819
99.5,10.04.25,25.91623037,-80,299.07037
100,11.04.25,25.91623037,-80,296.83884
100.5,11.04.25,25.91623037,-80,299.0313
