day,time,latitude,longitude,T
0,01.01.25,25.91623037,-81.25,292.78662
0.5,01.01.25,25.91623037,-81.25,297.06772
1,02.01.25,25.91623037,-81.25,292.95667
1.5,02.01.25,25.91623037,-81.25,297.64014
2,03.01.25,25.91623037,-81.25,292.85986
2.5,03.01.25,25.91623037,-81.25,297.45654
3,04.01.25,25.91623037,-81.25,292.37625
3.5,04.01.25,25.91623037,-81.25,297.89487
4,05.01.25,25.91623037,-81.25,294.38763
4.5,05.01.25,25.91623037,-81.25,298.08032
5,06.01.25,25.91623037,-81.25,290.77103
5.5,06.01.25,25.91623037,-81.25,295.4023
6,07.01.25,25.91623037,-81.25,286.12476
6.5,07.01.25,25.91623037,-81.25,291.80615
7,08.01.25,25.91623037,-81.25,287.24246
7.5,08.01.25,25.91623037,-81.25,291.11688
8,09.01.25,25.91623037,-81.25,283.16223
8.5,09.01.25,25.91623037,-81.25,293.01868
9,10.01.25,25.91623037,-81.25,291.82367
9.5,10.01.25,25.91623037,-81.25,297.9121
10,11.01.25,25.91623037,-81.25,292.51895
10.5,11.01.25,25.91623037,-81.25,298.8
11,12.01.25,25.91623037,-81.25,295.73334
11.5,12.01.25,25.91623037,-81.25,300.75815
12,13.01.25,25.91623037,-81.25,295.58746
12.5,13.01.25,25.91623037,-81.25,300.0427
13,14.01.25,25.91623037,-81.25,295.8008
13.5,14.01.25,25.91623037,-81.25,300.54025
14,15.01.25,25.91623037,-81.25,296.633
14.5,15.01.25,25.91623037,-81.25,300.4812
15,16.01.25,25.91623037,-81.25,289.1864
15.5,16.01.25,25.91623037,-81.25,296.7714
16,17.01.25,25.91623037,-81.25,284.90735
16.5,17.01.25,25.91623037,-81.25,292.0398
17,18.01.25,25.91623037,-81.25,287.25055
17.5,18.01.25,25.91623037,-81.25,295.31476
18,19.01.25,25.91623037,-81.25,292.13846
18.5,19.01.25,25.91623037,-81.25,298.3977
19,20.01.25,25.91623037,-81.25,295.43402
19.5,20.01.25,25.91623037,-81.25,299.27008
20,21.01.25,25.91623037,-81.25,296.2559
20.5,21.01.25,25.91623037,-81.25,300.53024
21,22.01.25,25.91623037,-81.25,295.43716
21.5,22.01.25,25.91623037,-81.25,300.44617
22,23.01.25,25.91623037,-81.25,294.87228
22.5,23.01.25,25.91623037,-81.25,299.6793
23,24.01.25,25.91623037,-81.25,291.3615
23.5,24.01.25,25.91623037,-81.25,296.7501
24,25.01.25,25.91623037,-81.25,289.17413
24.5,25.01.25,25.91623037,-81.25,296.99026
25,26.01.25,25.91623037,-81.25,293.13467
25.5,26.01.25,25.91623037,-81.25,299.75537
26,27.01.25,25.91623037,-81.25,296.2511
26.5,27.01.25,25.91623037,-81.25,300.7212
27,28.01.25,25.91623037,-81.25,296.64056
27.5,28.01.25,25.91623037,-81.25,301.11386
28,29.01.25,25.91623037,-81.25,294.40887
28.5,29.01.25,25.91623037,-81.25,297.87943
29,30.01.25,25.91623037,-81.25,290.9089
29.5,30.01.25,25.91623037,-81.25,296.1282
30,31.01.25,25.91623037,-81.25,290.3809
30.5,31.01.25,25.91623037,-81.25,296.43576
31,01.02.25,25.91623037,-81.25,290.47018
31.5,01.02.25,25.91623037,-81.25,296.71478
32,02.02.25,25.91623037,-81.25,292.4292
32.5,02.02.25,25.91623037,-81.25,299.2399
33,03.02.25,25.91623037,-81.25,295.08185
33.5,03.02.25,25.91623037,-81.25,300.17957
34,04.02.25,25.91623037,-81.25,296.91382
34.5,04.02.25,25.91623037,-81.25,300.59735
35,05.02.25,25.91623037,-81.25,292.9884
35.5,05.02.25,25.91623037,-81.25,298.1804
36,06.02.25,25.91623037,-81.25,288.66492
36.5,06.02.25,25.91623037,-81.25,292.69067
37,07.02.25,25.91623037,-81.25,283.5882
37.5,07.02.25,25.91623037,-81.25,290.88843
38,08.02.25,25.91623037,-81.25,287.00214
38.5,08.02.25,25.91623037,-81.25,294.57074
39,09.02.25,25.91623037,-81.25,292.57217
39.5,09.02.25,25.91623037,-81.25,296.30997
40,10.02.25,25.91623037,-81.25,285.92603
40.5,10.02.25,25.91623037,-81.25,293.9115
41,11.02.25,25.91623037,-81.25,287.7248
41.5,11.02.25,25.91623037,-81.25,295.83807
42,12.02.25,25.91623037,-81.25,287.6909
42.5,12.02.25,25.91623037,-81.25,296.0758
43,13.02.25,25.91623037,-81.25,286.51385
43.5,13.02.25,25.91623037,-81.25,295.8816
44,14.02.25,25.91623037,-81.25,291.08228
44.5,14.02.25,25.91623037,-81.25,295.5811
45,15.02.25,25.91623037,-81.25,291.93973
45.5,15.02.25,25.91623037,-81.25,295.99304
46,16.02.25,25.91623037,-81.25,292.5809
46.5,16.02.25,25.91623037,-81.25,297.25668
47,17.02.25,25.91623037,-81.25,293.0764
47.5,17.02.25,25.91623037,-81.25,298.6624
48,18.02.25,25.91623037,-81.25,292.95773
48.5,18.02.25,25.91623037,-81.25,298.27975
49,19.02.25,25.91623037,-81.25,294.9533
49.5,19.02.25,25.91623037,-81.25,299.29153
50,20.02.25,25.91623037,-81.25,294.58197
50.5,20.02.25,25.91623037,-81.25,298.78635
51,21.02.25,25.91623037,-81.25,293.86972
51.5,21.02.25,25.91623037,-81.25,299.50302
52,22.02.25,25.91623037,-81.25,291.24493
52.5,22.02.25,25.91623037,-81.25,296.78476
53,23.02.25,25.91623037,-81.25,286.71533
53.5,23.02.25,25.91623037,-81.25,294.28244
54,24.02.25,25.91623037,-81.25,288.25485
54.5,24.02.25,25.91623037,-81.25,296.17023
55,25.02.25,25.91623037,-81.25,290.72043
55.5,25.02.25,25.91623037,-81.25,296.72363
56,26.02.25,25.91623037,-81.25,292.88184
56.5,26.02.25,25.91623037,-81.25,298.65445
57,27.02.25,25.91623037,-81.25,295.18512
57.5,27.02.25,25.91623037,-81.25,299.88675
58,28.02.25,25.91623037,-81.25,295.47336
58.5,28.02.25,25.91623037,-81.25,300.62723
59,01.03.25,25.91623037,-81.25,295.67194
59.5,01.03.25,25.91623037,-81.25,300.44925
60,02.03.25,25.91623037,-81.25,296.20447
60.5,02.03.25,25.91623037,-81.25,300.73978
61,03.03.25,25.91623037,-81.25,295.72278
61.5,03.03.25,25.91623037,-81.25,301.6888
62,04.03.25,25.91623037,-81.25,296.15903
62.5,04.03.25,25.91623037,-81.25,299.047
63,05.03.25,25.91623037,-81.25,293.9069
63.5,05.03.25,25.91623037,-81.25,298.5474
64,06.03.25,25.91623037,-81.25,291.4079
64.5,06.03.25,25.91623037,-81.25,298.77646
65,07.03.25,25.91623037,-81.25,295.52917
65.5,07.03.25,25.91623037,-81.25,298.1363
66,08.03.25,25.91623037,-81.25,296.23987
66.5,08.03.25,25.91623037,-81.25,301.1502
67,09.03.25,25.91623037,-81.25,296.5544
67.5,09.03.25,25.91623037,-81.25,301.59525
68,10.03.25,25.91623037,-81.25,297.1801
68.5,10.03.25,25.91623037,-81.25,301.6783
69,11.03.25,25.91623037,-81.25,296.85776
69.5,11.03.25,25.91623037,-81.25,301.8973
70,12.03.25,25.91623037,-81.25,296.59427
70.5,12.03.25,25.91623037,-81.25,301.26312
71,13.03.25,25.91623037,-81.25,295.47925
71.5,13.03.25,25.91623037,-81.25,301.11438
72,14.03.25,25.91623037,-81.25,295.23657
72.5,14.03.25,25.91623037,-81.25,298.87866
73,15.03.25,25.91623037,-81.25,295.3689
73.5,15.03.25,25.91623037,-81.25,300.82373
74,16.03.25,25.91623037,-81.25,296.22403
74.5,16.03.25,25.91623037,-81.25,300.37
75,17.03.25,25.91623037,-81.25,289.36203
