day,time,latitude,longitude,T
0,01.01.25,36.28272251,113.75,286.97086
0.5,01.01.25,36.28272251,113.75,289.37576
1,02.01.25,36.28272251,113.75,283.73975
1.5,02.01.25,36.28272251,113.75,288.51358
2,03.01.25,36.28272251,113.75,283.861
2.5,03.01.25,36.28272251,113.75,287.59146
3,04.01.25,36.28272251,113.75,287.8355
3.5,04.01.25,36.28272251,113.75,297.86563
4,05.01.25,36.28272251,113.75,295.64716
4.5,05.01.25,36.28272251,113.75,300.8619
5,06.01.25,36.28272251,113.75,286.67654
5.5,06.01.25,36.28272251,113.75,296.6123
6,07.01.25,36.28272251,113.75,285.29712
6.5,07.01.25,36.28272251,113.75,299.2376
7,08.01.25,36.28272251,113.75,280.79132
7.5,08.01.25,36.28272251,113.75,286.32697
8,09.01.25,36.28272251,113.75,283.41162
8.5,09.01.25,36.28272251,113.75,293.20514
9,10.01.25,36.28272251,113.75,287.74088
9.5,10.01.25,36.28272251,113.75,294.68274
10,11.01.25,36.28272251,113.75,286.22842
10.5,11.01.25,36.28272251,113.75,291.6767
11,12.01.25,36.28272251,113.75,287.26813
11.5,12.01.25,36.28272251,113.75,300.38168
12,13.01.25,36.28272251,113.75,289.66037
12.5,13.01.25,36.28272251,113.75,294.62256
13,14.01.25,36.28272251,113.75,285.7606
13.5,14.01.25,36.28272251,113.75,296.34454
14,15.01.25,36.28272251,113.75,291.02167
14.5,15.01.25,36.28272251,113.75,299.60797
15,16.01.25,36.28272251,113.75,292.496
15.5,16.01.25,36.28272251,113.75,305.64685
16,17.01.25,36.28272251,113.75,285.40457
16.5,17.01.25,36.28272251,113.75,300.29843
17,18.01.25,36.28272251,113.75,290.19183
17.5,18.01.25,36.28272251,113.75,297.35458
18,19.01.25,36.28272251,113.75,286.3916
18.5,19.01.25,36.28272251,113.75,294.73566
19,20.01.25,36.28272251,113.75,284.83514
19.5,20.01.25,36.28272251,113.75,287.04385
20,21.01.25,36.28272251,113.75,285.2047
20.5,21.01.25,36.28272251,113.75,295.275
21,22.01.25,36.28272251,113.75,285.65466
21.5,22.01.25,36.28272251,113.75,296.86163
22,23.01.25,36.28272251,113.75,284.19235
22.5,23.01.25,36.28272251,113.75,286.76022
23,24.01.25,36.28272251,113.75,284.31332
23.5,24.01.25,36.28272251,113.75,293.84015
24,25.01.25,36.28272251,113.75,286.8014
24.5,25.01.25,36.28272251,113.75,289.5029
25,26.01.25,36.28272251,113.75,286.1577
25.5,26.01.25,36.28272251,113.75,290.26047
26,27.01.25,36.28272251,113.75,287.58716
26.5,27.01.25,36.28272251,113.75,294.3591
27,28.01.25,36.28272251,113.75,291.5864
27.5,28.01.25,36.28272251,113.75,301.56064
28,29.01.25,36.28272251,113.75,290.58466
28.5,29.01.25,36.28272251,113.75,294.84555
29,30.01.25,36.28272251,113.75,287.7845
29.5,30.01.25,36.28272251,113.75,302.76926
30,31.01.25,36.28272251,113.75,288.3262
30.5,31.01.25,36.28272251,113.75,301.32062
31,01.02.25,36.28272251,113.75,289.34683
31.5,01.02.25,36.28272251,113.75,298.84744
32,02.02.25,36.28272251,113.75,289.81982
32.5,02.02.25,36.28272251,113.75,302.23642
33,03.02.25,36.28272251,113.75,290.2823
33.5,03.02.25,36.28272251,113.75,303.01242
34,04.02.25,36.28272251,113.75,291.33307
34.5,04.02.25,36.28272251,113.75,304.08774
35,05.02.25,36.28272251,113.75,291.45407
35.5,05.02.25,36.28272251,113.75,305.57718
36,06.02.25,36.28272251,113.75,292.75388
36.5,06.02.25,36.28272251,113.75,305.1715
37,07.02.25,36.28272251,113.75,292.54044
37.5,07.02.25,36.28272251,113.75,303.2936
38,08.02.25,36.28272251,113.75,289.64862
38.5,08.02.25,36.28272251,113.75,302.03235
39,09.02.25,36.28272251,113.75,292.68573
39.5,09.02.25,36.28272251,113.75,297.7389
40,10.02.25,36.28272251,113.75,288.99338
40.5,10.02.25,36.28272251,113.75,298.61615
41,11.02.25,36.28272251,113.75,291.3239
41.5,11.02.25,36.28272251,113.75,295.122
42,12.02.25,36.28272251,113.75,290.19247
42.5,12.02.25,36.28272251,113.75,291.85434
43,13.02.25,36.28272251,113.75,291.0315
43.5,13.02.25,36.28272251,113.75,295.60867
44,14.02.25,36.28272251,113.75,290.62454
44.5,14.02.25,36.28272251,113.75,298.1278
45,15.02.25,36.28272251,113.75,292.38925
45.5,15.02.25,36.28272251,113.75,301.2987
46,16.02.25,36.28272251,113.75,293.23718
46.5,16.02.25,36.28272251,113.75,298.5304
47,17.02.25,36.28272251,113.75,291.72092
47.5,17.02.25,36.28272251,113.75,295.60852
48,18.02.25,36.28272251,113.75,288.41406
48.5,18.02.25,36.28272251,113.75,297.39844
49,19.02.25,36.28272251,113.75,292.91956
49.5,19.02.25,36.28272251,113.75,304.39886
50,20.02.25,36.28272251,113.75,293.28534
50.5,20.02.25,36.28272251,113.75,301.7732
51,21.02.25,36.28272251,113.75,293.1301
51.5,21.02.25,36.28272251,113.75,299.056
52,22.02.25,36.28272251,113.75,292.79468
52.5,22.02.25,36.28272251,113.75,306.9908
53,23.02.25,36.28272251,113.75,293.45587
53.5,23.02.25,36.28272251,113.75,307.20584
54,24.02.25,36.28272251,113.75,294.11963
54.5,24.02.25,36.28272251,113.75,306.09192
55,25.02.25,36.28272251,113.75,296.3545
55.5,25.02.25,36.28272251,113.75,303.35608
56,26.02.25,36.28272251,113.75,297.49207
56.5,26.02.25,36.28272251,113.75,299.45532
57,27.02.25,36.28272251,113.75,295.52313
57.5,27.02.25,36.28272251,113.75,306.59903
58,28.02.25,36.28272251,113.75,294.64877
58.5,28.02.25,36.28272251,113.75,307.88916
59,01.03.25,36.28272251,113.75,294.1539
59.5,01.03.25,36.28272251,113.75,305.686
60,02.03.25,36.28272251,113.75,294.823
60.5,02.03.25,36.28272251,113.75,307.13235
61,03.03.25,36.28272251,113.75,296.3667
61.5,03.03.25,36.28272251,113.75,306.21457
62,04.03.25,36.28272251,113.75,297.36948
62.5,04.03.25,36.28272251,113.75,305.2102
63,05.03.25,36.28272251,113.75,298.34714
63.5,05.03.25,36.28272251,113.75,308.19485
64,06.03.25,36.28272251,113.75,297.8648
64.5,06.03.25,36.28272251,113.75,306.63394
65,07.03.25,36.28272251,113.75,297.30743
65.5,07.03.25,36.28272251,113.75,303.46982
66,08.03.25,36.28272251,113.75,297.1387
66.5,08.03.25,36.28272251,113.75,303.19772
67,09.03.25,36.28272251,113.75,297.15106
67.5,09.03.25,36.28272251,113.75,305.74762
68,10.03.25,36.28272251,113.75,297.333
68.5,10.03.25,36.28272251,113.75,307.69977
69,11.03.25,36.28272251,113.75,297.41373
69.5,11.03.25,36.28272251,113.75,307.36838
70,12.03.25,36.28272251,113.75,297.2423
70.5,12.03.25,36.28272251,113.75,307.12094
71,13.03.25,36.28272251,113.75,297.8409
71.5,13.03.25,36.28272251,113.75,306.83475
72,14.03.25,36.28272251,113.75,297.25375
72.5,14.03.25,36.28272251,113.75,304.0591
73,15.03.25,36.28272251,113.75,297.62347
73.5,15.03.25,36.28272251,113.75,302.86407
74,16.03.25,36.28272251,113.75,297.18738
74.5,16.03.25,36.28272251,113.75,301.2161
75,17.03.25,36.28272251,113.75,297.72537
75.5,17.03.25,36.28272251,113.75,303.1773
76,18.03.25,36.28272251,113.75,296.86435
76.5,18.03.25,36.28272251,113.75,299.0976
77,19.03.25,36.28272251,113.75,296.79047
77.5,19.03.25,36.28272251,113.75,299.55084
78,20.03.25,36.28272251,113.75,298.26083
78.5,20.03.25,36.28272251,113.75,307.8565
79,21.03.25,36.28272251,113.75,298.7392
79.5,21.03.25,36.28272251,113.75,311.16608
80,22.03.25,36.28272251,113.75,299.18326
80.5,22.03.25,36.28272251,113.75,309.38757
81,23.03.25,36.28272251,113.75,299.70493
81.5,23.03.25,36.28272251,113.75,310.4221
82,24.03.25,36.28272251,113.75,298.48804
82.5,24.03.25,36.28272251,113.75,305.52548
83,25.03.25,36.28272251,113.75,300.55795
83.5,25.03.25,36.28272251,113.75,311.87207
84,26.03.25,36.28272251,113.75,295.72223
84.5,26.03.25,36.28272251,113.75,302.7156
85,27.03.25,36.28272251,113.75,296.8378
85.5,27.03.25,36.28272251,113.75,304.98315
86,28.03.25,36.28272251,113.75,291.51886
86.5,28.03.25,36.28272251,113.75,309.18402
87,29.03.25,36.28272251,113.75,292.53735
87.5,29.03.25,36.28272251,113.75,301.59232
88,30.03.25,36.28272251,113.75,294.3282
88.5,30.03.25,36.28272251,113.75,303.268
89,31.03.25,36.28272251,113.75,295.03156
89.5,31.03.25,36.28272251,113.75,302.90985
90,01.04.25,36.28272251,113.75,294.06763
90.5,01.04.25,36.28272251,113.75,303.5004
91,02.04.25,36.28272251,113.75,292.22403
91.5,02.04.25,36.28272251,113.75,298.85324
92,03.04.25,36.28272251,113.75,292.8092
92.5,03.04.25,36.28272251,113.75,303.13828
93,04.04.25,36.28272251,113.75,290.78662
93.5,04.04.25,36.28272251,113.75,302.3103
94,05.04.25,36.28272251,113.75,292.02283
94.5,05.04.25,36.28272251,113.75,302.83206
95,06.04.25,36.28272251,113.75,293.4249
95.5,06.04.25,36.28272251,113.75,304.50415
96,07.04.25,36.28272251,113.75,294.6096
96.5,07.04.25,36.28272251,113.75,303.96527
97,08.04.25,36.28272251,113.75,294.60522
97.5,08.04.25,36.28272251,113.75,302.41336
98,09.04.25,36.28272251,113.75,296.19965
98.5,09.04.25,36.28272251,113.75,302.03735
99,10.04.25,36.28272251,113.75,296.38925
99.5,10.04.25,36.28272251,113.75,303.0256
100,11.04.25,36.28272251,113.75,296.38113
100.5,11.04.25,36.28272251,113.75,301.57675
101,12.04.25,36.28272251,113.75,293.2752
101.5,12.04.25,36.28272251,113.75,298.37735
102,13.04.25,36.28272251,113.75,293.5618
102.5,13.04.25,36.28272251,113.75,303.61365
103,14.04.25,36.28272251,113.75,293.57043
103.5,14.04.25,36.28272251,113.75,303.14194
104,15.04.25,36.28272251,113.75,294.7563
104.5,15.04.25,36.28272251,113.75,305.07434
105,16.04.25,36.28272251,113.75,297.19998
105.5,16.04.25,36.28272251,113.75,306.92422
106,17.04.25,36.28272251,113.75,290.43982
106.5,17.04.25,36.28272251,113.75,297.08173
107,18.04.25,36.28272251,113.75,291.64664
107.5,18.04.25,36.28272251,113.75,297.3838
108,19.04.25,36.28272251,113.75,289.30472
108.5,19.04.25,36.28272251,113.75,292.94604
109,20.04.25,36.28272251,113.75,290.75208
109.5,20.04.25,36.28272251,113.75,302.3045
110,21.04.25,36.28272251,113.75,291.6435
110.5,21.04.25,36.28272251,113.75,302.78107
111,22.04.25,36.28272251,113.75,291.98004
111.5,22.04.25,36.28272251,113.75,301.75827
112,23.04.25,36.28272251,113.75,291.64386
112.5,23.04.25,36.28272251,113.75,303.0997
113,24.04.25,36.28272251,113.75,294.71796
113.5,24.04.25,36.28272251,113.75,302.38065
114,25.04.25,36.28272251,113.75,289.8505
114.5,25.04.25,36.28272251,113.75,295.2435
115,26.04.25,36.28272251,113.75,292.6435
115.5,26.04.25,36.28272251,113.75,304.51428
116,27.04.25,36.28272251,113.75,288.74515
116.5,27.04.25,36.28272251,113.75,299.55704
117,28.04.25,36.28272251,113.75,290.59305
117.5,28.04.25,36.28272251,113.75,301.50296
118,29.04.25,36.28272251,113.75,291.49692
118.5,29.04.25,36.28272251,113.75,302.27527
119,30.04.25,36.28272251,113.75,290.85773
119.5,30.04.25,36.28272251,113.75,302.75708
120,01.05.25,36.28272251,113.75,293.08112
120.5,01.05.25,36.28272251,113.75,303.87335
121,02.05.25,36.28272251,113.75,293.30377
121.5,02.05.25,36.28272251,113.75,303.21295
122,03.05.25,36.28272251,113.75,296.16898
122.5,03.05.25,36.28272251,113.75,305.24377
123,04.05.25,36.28272251,113.75,288.57776
123.5,04.05.25,36.28272251,113.75,297.40115
124,05.05.25,36.28272251,113.75,288.62585
124.5,05.05.25,36.28272251,113.75,290.57877
125,06.05.25,36.28272251,113.75,287.60016
125.5,06.05.25,36.28272251,113.75,298.27957
126,07.05.25,36.28272251,113.75,289.65405
126.5,07.05.25,36.28272251,113.75,299.33615
127,08.05.25,36.28272251,113.75,285.53976
127.5,08.05.25,36.28272251,113.75,298.8004
128,09.05.25,36.28272251,113.75,287.97522
