day,time,latitude,longitude,T
0,01.01.25,7.068062827,3.75,294.8272
0.5,01.01.25,7.068062827,3.75,307.29724
1,02.01.25,7.068062827,3.75,294.5667
1.5,02.01.25,7.068062827,3.75,307.15683
2,03.01.25,7.068062827,3.75,294.3824
2.5,03.01.25,7.068062827,3.75,306.61783
3,04.01.25,7.068062827,3.75,294.7645
3.5,04.01.25,7.068062827,3.75,307.44595
4,05.01.25,7.068062827,3.75,294.24707
4.5,05.01.25,7.068062827,3.75,307.47028
5,06.01.25,7.068062827,3.75,296.80692
5.5,06.01.25,7.068062827,3.75,307.37955
6,07.01.25,7.068062827,3.75,298.05206
6.5,07.01.25,7.068062827,3.75,306.2181
7,08.01.25,7.068062827,3.75,298.50247
7.5,08.01.25,7.068062827,3.75,307.1331
8,09.01.25,7.068062827,3.75,298.93866
8.5,09.01.25,7.068062827,3.75,307.493
9,10.01.25,7.068062827,3.75,299.27264
9.5,10.01.25,7.068062827,3.75,306.19635
10,11.01.25,7.068062827,3.75,299.6833
10.5,11.01.25,7.068062827,3.75,305.31915
11,12.01.25,7.068062827,3.75,298.52155
11.5,12.01.25,7.068062827,3.75,308.02805
12,13.01.25,7.068062827,3.75,297.585
12.5,13.01.25,7.068062827,3.75,305.1495
13,14.01.25,7.068062827,3.75,299.21924
13.5,14.01.25,7.068062827,3.75,307.3768
14,15.01.25,7.068062827,3.75,299.46655
14.5,15.01.25,7.068062827,3.75,307.03125
15,16.01.25,7.068062827,3.75,299.0508
15.5,16.01.25,7.068062827,3.75,306.67062
16,17.01.25,7.068062827,3.75,298.3538
16.5,17.01.25,7.068062827,3.75,306.40982
17,18.01.25,7.068062827,3.75,298.22354
17.5,18.01.25,7.068062827,3.75,305.93936
18,19.01.25,7.068062827,3.75,297.27573
18.5,19.01.25,7.068062827,3.75,306.62207
19,20.01.25,7.068062827,3.75,297.1513
19.5,20.01.25,7.068062827,3.75,306.86313
20,21.01.25,7.068062827,3.75,295.8465
20.5,21.01.25,7.068062827,3.75,307.1227
21,22.01.25,7.068062827,3.75,298.0032
21.5,22.01.25,7.068062827,3.75,306.1989
22,23.01.25,7.068062827,3.75,297.7376
22.5,23.01.25,7.068062827,3.75,306.48727
23,24.01.25,7.068062827,3.75,297.7254
23.5,24.01.25,7.068062827,3.75,307.1006
24,25.01.25,7.068062827,3.75,297.59128
24.5,25.01.25,7.068062827,3.75,307.2001
25,26.01.25,7.068062827,3.75,298.69974
25.5,26.01.25,7.068062827,3.75,307.25955
26,27.01.25,7.068062827,3.75,299.58334
26.5,27.01.25,7.068062827,3.75,303.90823
27,28.01.25,7.068062827,3.75,298.513
27.5,28.01.25,7.068062827,3.75,306.04092
28,29.01.25,7.068062827,3.75,298.25345
28.5,29.01.25,7.068062827,3.75,308.0456
29,30.01.25,7.068062827,3.75,297.30026
29.5,30.01.25,7.068062827,3.75,305.37564
30,31.01.25,7.068062827,3.75,297.89426
30.5,31.01.25,7.068062827,3.75,306.96823
31,01.02.25,7.068062827,3.75,298.55716
31.5,01.02.25,7.068062827,3.75,307.7276
32,02.02.25,7.068062827,3.75,298.46848
32.5,02.02.25,7.068062827,3.75,307.4401
33,03.02.25,7.068062827,3.75,298.8194
33.5,03.02.25,7.068062827,3.75,306.46326
34,04.02.25,7.068062827,3.75,298.5684
34.5,04.02.25,7.068062827,3.75,306.26788
35,05.02.25,7.068062827,3.75,298.46332
35.5,05.02.25,7.068062827,3.75,308.1503
36,06.02.25,7.068062827,3.75,295.53766
36.5,06.02.25,7.068062827,3.75,308.1862
37,07.02.25,7.068062827,3.75,298.89297
37.5,07.02.25,7.068062827,3.75,304.8475
38,08.02.25,7.068062827,3.75,297.95648
38.5,08.02.25,7.068062827,3.75,306.1354
39,09.02.25,7.068062827,3.75,296.17365
39.5,09.02.25,7.068062827,3.75,305.20862
40,10.02.25,7.068062827,3.75,293.6304
40.5,10.02.25,7.068062827,3.75,306.1735
41,11.02.25,7.068062827,3.75,294.15643
41.5,11.02.25,7.068062827,3.75,306.3282
42,12.02.25,7.068062827,3.75,296.04214
42.5,12.02.25,7.068062827,3.75,307.59518
43,13.02.25,7.068062827,3.75,296.44025
43.5,13.02.25,7.068062827,3.75,306.75336
44,14.02.25,7.068062827,3.75,296.89398
44.5,14.02.25,7.068062827,3.75,307.82065
45,15.02.25,7.068062827,3.75,298.5966
45.5,15.02.25,7.068062827,3.75,307.15854
46,16.02.25,7.068062827,3.75,298.6175
46.5,16.02.25,7.068062827,3.75,307.54022
47,17.02.25,7.068062827,3.75,298.62006
47.5,17.02.25,7.068062827,3.75,309.49124
48,18.02.25,7.068062827,3.75,296.22705
48.5,18.02.25,7.068062827,3.75,308.9694
49,19.02.25,7.068062827,3.75,298.7298
49.5,19.02.25,7.068062827,3.75,307.01984
50,20.02.25,7.068062827,3.75,299.04285
50.5,20.02.25,7.068062827,3.75,308.44952
51,21.02.25,7.068062827,3.75,299.74258
51.5,21.02.25,7.068062827,3.75,308.98645
52,22.02.25,7.068062827,3.75,299.54578
52.5,22.02.25,7.068062827,3.75,309.56024
53,23.02.25,7.068062827,3.75,300.03918
53.5,23.02.25,7.068062827,3.75,308.07028
54,24.02.25,7.068062827,3.75,300.2079
54.5,24.02.25,7.068062827,3.75,307.3727
55,25.02.25,7.068062827,3.75,300.55267
55.5,25.02.25,7.068062827,3.75,309.28943
56,26.02.25,7.068062827,3.75,298.72806
56.5,26.02.25,7.068062827,3.75,306.07364
57,27.02.25,7.068062827,3.75,296.841
57.5,27.02.25,7.068062827,3.75,306.9836
58,28.02.25,7.068062827,3.75,298.51282
58.5,28.02.25,7.068062827,3.75,308.83435
59,01.03.25,7.068062827,3.75,299.24734
59.5,01.03.25,7.068062827,3.75,307.56598
60,02.03.25,7.068062827,3.75,299.6558
60.5,02.03.25,7.068062827,3.75,308.64883
