day,time,latitude,longitude,T
0,01.01.25,32.51308901,120,274.25345
0.5,01.01.25,32.51308901,120,283.3319
1,02.01.25,32.51308901,120,279.3486
1.5,02.01.25,32.51308901,120,288.10974
2,03.01.25,32.51308901,120,284.3141
2.5,03.01.25,32.51308901,120,286.56042
3,04.01.25,32.51308901,120,286.40494
3.5,04.01.25,32.51308901,120,290.69406
4,05.01.25,32.51308901,120,280.59512
4.5,05.01.25,32.51308901,120,287.16846
5,06.01.25,32.51308901,120,281.23773
5.5,06.01.25,32.51308901,120,286.1923
6,07.01.25,32.51308901,120,278.5987
6.5,07.01.25,32.51308901,120,284.43054
7,08.01.25,32.51308901,120,277.12936
7.5,08.01.25,32.51308901,120,286.08682
8,09.01.25,32.51308901,120,274.5645
8.5,09.01.25,32.51308901,120,283.477
9,10.01.25,32.51308901,120,273.66473
9.5,10.01.25,32.51308901,120,280.94174
10,11.01.25,32.51308901,120,273.54492
10.5,11.01.25,32.51308901,120,280.8902
11,12.01.25,32.51308901,120,273.72787
11.5,12.01.25,32.51308901,120,278.92334
12,13.01.25,32.51308901,120,274.67612
12.5,13.01.25,32.51308901,120,283.47687
13,14.01.25,32.51308901,120,276.99487
13.5,14.01.25,32.51308901,120,282.77332
14,15.01.25,32.51308901,120,269.56192
14.5,15.01.25,32.51308901,120,282.94586
15,16.01.25,32.51308901,120,268.39304
15.5,16.01.25,32.51308901,120,272.04727
16,17.01.25,32.51308901,120,269.0265
16.5,17.01.25,32.51308901,120,273.8231
17,18.01.25,32.51308901,120,271.43607
17.5,18.01.25,32.51308901,120,276.8021
18,19.01.25,32.51308901,120,273.76797
18.5,19.01.25,32.51308901,120,278.49017
19,20.01.25,32.51308901,120,278.22147
19.5,20.01.25,32.51308901,120,283.7461
20,21.01.25,32.51308901,120,283.8075
20.5,21.01.25,32.51308901,120,286.28387
21,22.01.25,32.51308901,120,286.17264
21.5,22.01.25,32.51308901,120,289.47632
22,23.01.25,32.51308901,120,286.21527
22.5,23.01.25,32.51308901,120,289.95633
23,24.01.25,32.51308901,120,276.62344
23.5,24.01.25,32.51308901,120,285.83246
24,25.01.25,32.51308901,120,274.15277
24.5,25.01.25,32.51308901,120,282.76688
25,26.01.25,32.51308901,120,275.5032
25.5,26.01.25,32.51308901,120,281.62817
26,27.01.25,32.51308901,120,277.2529
26.5,27.01.25,32.51308901,120,279.3256
27,28.01.25,32.51308901,120,273.2568
27.5,28.01.25,32.51308901,120,277.90292
28,29.01.25,32.51308901,120,274.29605
28.5,29.01.25,32.51308901,120,280.95923
29,30.01.25,32.51308901,120,277.90955
29.5,30.01.25,32.51308901,120,279.72498
30,31.01.25,32.51308901,120,277.1735
30.5,31.01.25,32.51308901,120,279.5995
31,01.02.25,32.51308901,120,272.6833
31.5,01.02.25,32.51308901,120,277.5836
32,02.02.25,32.51308901,120,270.14145
32.5,02.02.25,32.51308901,120,278.04953
33,03.02.25,32.51308901,120,268.94058
33.5,03.02.25,32.51308901,120,276.67715
34,04.02.25,32.51308901,120,268.939
34.5,04.02.25,32.51308901,120,272.47345
35,05.02.25,32.51308901,120,269.4031
35.5,05.02.25,32.51308901,120,274.08267
36,06.02.25,32.51308901,120,273.08344
36.5,06.02.25,32.51308901,120,278.62772
37,07.02.25,32.51308901,120,270.65695
37.5,07.02.25,32.51308901,120,283.05234
38,08.02.25,32.51308901,120,268.99094
38.5,08.02.25,32.51308901,120,274.25922
39,09.02.25,32.51308901,120,270.20966
39.5,09.02.25,32.51308901,120,276.63104
40,10.02.25,32.51308901,120,272.10556
40.5,10.02.25,32.51308901,120,285.16428
41,11.02.25,32.51308901,120,273.3102
41.5,11.02.25,32.51308901,120,281.54483
42,12.02.25,32.51308901,120,277.06226
42.5,12.02.25,32.51308901,120,292.54807
43,13.02.25,32.51308901,120,280.60297
43.5,13.02.25,32.51308901,120,286.78265
44,14.02.25,32.51308901,120,278.60913
44.5,14.02.25,32.51308901,120,289.53903
45,15.02.25,32.51308901,120,279.4902
45.5,15.02.25,32.51308901,120,292.96875
46,16.02.25,32.51308901,120,278.10278
46.5,16.02.25,32.51308901,120,287.76953
47,17.02.25,32.51308901,120,280.41794
47.5,17.02.25,32.51308901,120,293.68033
48,18.02.25,32.51308901,120,274.56998
48.5,18.02.25,32.51308901,120,285.86334
49,19.02.25,32.51308901,120,271.81342
49.5,19.02.25,32.51308901,120,279.3905
50,20.02.25,32.51308901,120,273.20578
50.5,20.02.25,32.51308901,120,280.36584
51,21.02.25,32.51308901,120,275.79404
51.5,21.02.25,32.51308901,120,290.28006
52,22.02.25,32.51308901,120,278.19547
52.5,22.02.25,32.51308901,120,289.13495
53,23.02.25,32.51308901,120,280.381
53.5,23.02.25,32.51308901,120,292.93265
54,24.02.25,32.51308901,120,284.8303
54.5,24.02.25,32.51308901,120,293.09808
55,25.02.25,32.51308901,120,285.78766
55.5,25.02.25,32.51308901,120,289.2325
56,26.02.25,32.51308901,120,280.753
56.5,26.02.25,32.51308901,120,286.82324
57,27.02.25,32.51308901,120,274.34576
57.5,27.02.25,32.51308901,120,280.53915
58,28.02.25,32.51308901,120,273.35434
58.5,28.02.25,32.51308901,120,280.5255
59,01.03.25,32.51308901,120,275.59943
59.5,01.03.25,32.51308901,120,283.84888
60,02.03.25,32.51308901,120,278.9889
60.5,02.03.25,32.51308901,120,281.13113
61,03.03.25,32.51308901,120,273.24918
61.5,03.03.25,32.51308901,120,282.89554
62,04.03.25,32.51308901,120,273.37827
62.5,04.03.25,32.51308901,120,280.92352
63,05.03.25,32.51308901,120,275.03192
63.5,05.03.25,32.51308901,120,285.14752
64,06.03.25,32.51308901,120,278.07468
64.5,06.03.25,32.51308901,120,287.95004
65,07.03.25,32.51308901,120,280.04416
65.5,07.03.25,32.51308901,120,292.715
66,08.03.25,32.51308901,120,282.22296
66.5,08.03.25,32.51308901,120,294.7398
67,09.03.25,32.51308901,120,282.16678
67.5,09.03.25,32.51308901,120,297.31192
68,10.03.25,32.51308901,120,279.89706
68.5,10.03.25,32.51308901,120,290.31772
69,11.03.25,32.51308901,120,279.25943
69.5,11.03.25,32.51308901,120,289.2606
70,12.03.25,32.51308901,120,278.48877
70.5,12.03.25,32.51308901,120,288.80734
71,13.03.25,32.51308901,120,280.61224
71.5,13.03.25,32.51308901,120,291.63428
72,14.03.25,32.51308901,120,283.3902
72.5,14.03.25,32.51308901,120,294.6149
73,15.03.25,32.51308901,120,286.2773
73.5,15.03.25,32.51308901,120,298.8747
74,16.03.25,32.51308901,120,286.5166
74.5,16.03.25,32.51308901,120,301.1452
75,17.03.25,32.51308901,120,284.266
75.5,17.03.25,32.51308901,120,293.88748
76,18.03.25,32.51308901,120,279.57782
76.5,18.03.25,32.51308901,120,285.42325
77,19.03.25,32.51308901,120,282.65005
77.5,19.03.25,32.51308901,120,293.58542
78,20.03.25,32.51308901,120,284.75708
78.5,20.03.25,32.51308901,120,292.19925
79,21.03.25,32.51308901,120,286.44894
79.5,21.03.25,32.51308901,120,289.24747
80,22.03.25,32.51308901,120,288.647
80.5,22.03.25,32.51308901,120,297.6388
81,23.03.25,32.51308901,120,286.7299
81.5,23.03.25,32.51308901,120,289.4539
82,24.03.25,32.51308901,120,287.78195
82.5,24.03.25,32.51308901,120,299.2698
83,25.03.25,32.51308901,120,284.64197
83.5,25.03.25,32.51308901,120,297.65787
84,26.03.25,32.51308901,120,278.9611
84.5,26.03.25,32.51308901,120,284.65024
85,27.03.25,32.51308901,120,281.7255
85.5,27.03.25,32.51308901,120,291.6694
86,28.03.25,32.51308901,120,281.6351
86.5,28.03.25,32.51308901,120,292.64847
87,29.03.25,32.51308901,120,284.81924
87.5,29.03.25,32.51308901,120,294.06546
88,30.03.25,32.51308901,120,284.28607
88.5,30.03.25,32.51308901,120,299.25
89,31.03.25,32.51308901,120,285.80698
89.5,31.03.25,32.51308901,120,297.9856
90,01.04.25,32.51308901,120,294.46387
90.5,01.04.25,32.51308901,120,301.59488
91,02.04.25,32.51308901,120,283.07843
91.5,02.04.25,32.51308901,120,300.16583
92,03.04.25,32.51308901,120,283.72968
92.5,03.04.25,32.51308901,120,287.27737
93,04.04.25,32.51308901,120,286.96786
93.5,04.04.25,32.51308901,120,291.8844
94,05.04.25,32.51308901,120,292.59616
94.5,05.04.25,32.51308901,120,298.93317
95,06.04.25,32.51308901,120,282.40854
95.5,06.04.25,32.51308901,120,296.37262
96,07.04.25,32.51308901,120,279.2551
96.5,07.04.25,32.51308901,120,284.8141
97,08.04.25,32.51308901,120,279.9313
97.5,08.04.25,32.51308901,120,288.63745
98,09.04.25,32.51308901,120,283.39352
98.5,09.04.25,32.51308901,120,289.93674
99,10.04.25,32.51308901,120,285.42615
99.5,10.04.25,32.51308901,120,287.94318
100,11.04.25,32.51308901,120,285.58237
100.5,11.04.25,32.51308901,120,286.79498
101,12.04.25,32.51308901,120,286.77966
101.5,12.04.25,32.51308901,120,292.2714
102,13.04.25,32.51308901,120,286.15765
102.5,13.04.25,32.51308901,120,299.4771
103,14.04.25,32.51308901,120,282.88867
103.5,14.04.25,32.51308901,120,295.74542
104,15.04.25,32.51308901,120,283.02765
104.5,15.04.25,32.51308901,120,291.85547
105,16.04.25,32.51308901,120,286.1422
105.5,16.04.25,32.51308901,120,290.10513
106,17.04.25,32.51308901,120,287.20605
106.5,17.04.25,32.51308901,120,288.34082
107,18.04.25,32.51308901,120,286.01782
107.5,18.04.25,32.51308901,120,289.33038
108,19.04.25,32.51308901,120,286.4415
108.5,19.04.25,32.51308901,120,295.06683
109,20.04.25,32.51308901,120,287.547
109.5,20.04.25,32.51308901,120,299.0483
110,21.04.25,32.51308901,120,281.78058
110.5,21.04.25,32.51308901,120,301.13626
111,22.04.25,32.51308901,120,284.4156
111.5,22.04.25,32.51308901,120,295.90634
112,23.04.25,32.51308901,120,284.75095
112.5,23.04.25,32.51308901,120,296.78296
113,24.04.25,32.51308901,120,286.71838
113.5,24.04.25,32.51308901,120,296.8681
114,25.04.25,32.51308901,120,284.84464
114.5,25.04.25,32.51308901,120,296.23218
115,26.04.25,32.51308901,120,290.1569
