day,time,latitude,longitude,T
0,01.01.25,35.34031414,140,280.59933
0.5,01.01.25,35.34031414,140,283.18356
1,02.01.25,35.34031414,140,280.4755
1.5,02.01.25,35.34031414,140,281.70056
2,03.01.25,35.34031414,140,281.36868
2.5,03.01.25,35.34031414,140,284.37006
3,04.01.25,35.34031414,140,284.3537
3.5,04.01.25,35.34031414,140,286.30414
4,05.01.25,35.34031414,140,278.60077
4.5,05.01.25,35.34031414,140,284.72665
5,06.01.25,35.34031414,140,278.7405
5.5,06.01.25,35.34031414,140,280.5111
6,07.01.25,35.34031414,140,279.60535
6.5,07.01.25,35.34031414,140,281.71957
7,08.01.25,35.34031414,140,280.59442
7.5,08.01.25,35.34031414,140,283.7856
8,09.01.25,35.34031414,140,281.17657
8.5,09.01.25,35.34031414,140,284.31326
9,10.01.25,35.34031414,140,279.44345
9.5,10.01.25,35.34031414,140,281.67102
10,11.01.25,35.34031414,140,278.9157
10.5,11.01.25,35.34031414,140,281.44513
11,12.01.25,35.34031414,140,279.00388
11.5,12.01.25,35.34031414,140,280.80984
12,13.01.25,35.34031414,140,280.9556
12.5,13.01.25,35.34031414,140,283.57645
13,14.01.25,35.34031414,140,279.92468
13.5,14.01.25,35.34031414,140,284.2858
14,15.01.25,35.34031414,140,281.0602
14.5,15.01.25,35.34031414,140,288.47342
15,16.01.25,35.34031414,140,278.4278
15.5,16.01.25,35.34031414,140,283.62778
16,17.01.25,35.34031414,140,279.01883
16.5,17.01.25,35.34031414,140,281.02795
17,18.01.25,35.34031414,140,280.74533
17.5,18.01.25,35.34031414,140,282.0854
18,19.01.25,35.34031414,140,280.98
18.5,19.01.25,35.34031414,140,282.20453
19,20.01.25,35.34031414,140,279.37466
19.5,20.01.25,35.34031414,140,282.28348
20,21.01.25,35.34031414,140,279.34122
20.5,21.01.25,35.34031414,140,282.8659
21,22.01.25,35.34031414,140,279.475
21.5,22.01.25,35.34031414,140,282.83145
22,23.01.25,35.34031414,140,280.07407
22.5,23.01.25,35.34031414,140,282.3733
23,24.01.25,35.34031414,140,282.00867
23.5,24.01.25,35.34031414,140,288.83905
24,25.01.25,35.34031414,140,281.5943
24.5,25.01.25,35.34031414,140,289.3903
25,26.01.25,35.34031414,140,279.7043
25.5,26.01.25,35.34031414,140,281.56577
26,27.01.25,35.34031414,140,278.8499
26.5,27.01.25,35.34031414,140,280.9648
27,28.01.25,35.34031414,140,277.8521
27.5,28.01.25,35.34031414,140,280.1364
28,29.01.25,35.34031414,140,278.31104
28.5,29.01.25,35.34031414,140,280.52563
29,30.01.25,35.34031414,140,279.27826
29.5,30.01.25,35.34031414,140,280.98447
30,31.01.25,35.34031414,140,280.15005
30.5,31.01.25,35.34031414,140,282.2706
31,01.02.25,35.34031414,140,281.69388
31.5,01.02.25,35.34031414,140,282.63504
32,02.02.25,35.34031414,140,280.02887
32.5,02.02.25,35.34031414,140,283.30637
33,03.02.25,35.34031414,140,278.7927
33.5,03.02.25,35.34031414,140,282.16095
34,04.02.25,35.34031414,140,277.1163
34.5,04.02.25,35.34031414,140,279.82626
35,05.02.25,35.34031414,140,276.7591
35.5,05.02.25,35.34031414,140,278.70425
36,06.02.25,35.34031414,140,277.9259
36.5,06.02.25,35.34031414,140,280.16556
37,07.02.25,35.34031414,140,278.74808
37.5,07.02.25,35.34031414,140,282.5566
38,08.02.25,35.34031414,140,276.5985
38.5,08.02.25,35.34031414,140,285.25327
39,09.02.25,35.34031414,140,276.75555
39.5,09.02.25,35.34031414,140,278.3913
40,10.02.25,35.34031414,140,278.32913
40.5,10.02.25,35.34031414,140,281.4998
41,11.02.25,35.34031414,140,278.18646
41.5,11.02.25,35.34031414,140,282.0424
42,12.02.25,35.34031414,140,278.52573
42.5,12.02.25,35.34031414,140,283.6384
43,13.02.25,35.34031414,140,283.995
43.5,13.02.25,35.34031414,140,288.83273
44,14.02.25,35.34031414,140,286.56607
44.5,14.02.25,35.34031414,140,290.20355
45,15.02.25,35.34031414,140,284.01062
45.5,15.02.25,35.34031414,140,288.04282
46,16.02.25,35.34031414,140,282.97913
46.5,16.02.25,35.34031414,140,285.9857
47,17.02.25,35.34031414,140,280.97253
47.5,17.02.25,35.34031414,140,284.0599
48,18.02.25,35.34031414,140,283.18536
48.5,18.02.25,35.34031414,140,289.66916
49,19.02.25,35.34031414,140,279.88135
49.5,19.02.25,35.34031414,140,290.7461
50,20.02.25,35.34031414,140,279.13803
50.5,20.02.25,35.34031414,140,281.60254
51,21.02.25,35.34031414,140,279.58978
51.5,21.02.25,35.34031414,140,282.74753
52,22.02.25,35.34031414,140,278.75092
52.5,22.02.25,35.34031414,140,287.42093
53,23.02.25,35.34031414,140,279.3357
53.5,23.02.25,35.34031414,140,282.85165
54,24.02.25,35.34031414,140,283.39615
54.5,24.02.25,35.34031414,140,288.01425
55,25.02.25,35.34031414,140,286.75043
55.5,25.02.25,35.34031414,140,289.19952
56,26.02.25,35.34031414,140,284.30957
56.5,26.02.25,35.34031414,140,291.43387
57,27.02.25,35.34031414,140,281.03287
57.5,27.02.25,35.34031414,140,289.59058
58,28.02.25,35.34031414,140,279.9582
58.5,28.02.25,35.34031414,140,283.68723
59,01.03.25,35.34031414,140,278.6203
59.5,01.03.25,35.34031414,140,281.4837
60,02.03.25,35.34031414,140,278.19916
60.5,02.03.25,35.34031414,140,281.19382
61,03.03.25,35.34031414,140,278.54465
61.5,03.03.25,35.34031414,140,280.44876
62,04.03.25,35.34031414,140,277.6362
62.5,04.03.25,35.34031414,140,280.8918
63,05.03.25,35.34031414,140,278.6737
63.5,05.03.25,35.34031414,140,281.53543
64,06.03.25,35.34031414,140,279.1938
64.5,06.03.25,35.34031414,140,282.68158
65,07.03.25,35.34031414,140,281.68015
65.5,07.03.25,35.34031414,140,287.43393
66,08.03.25,35.34031414,140,278.86395
66.5,08.03.25,35.34031414,140,285.48248
67,09.03.25,35.34031414,140,279.61475
67.5,09.03.25,35.34031414,140,283.6452
68,10.03.25,35.34031414,140,283.61203
68.5,10.03.25,35.34031414,140,287.73267
69,11.03.25,35.34031414,140,287.9782
69.5,11.03.25,35.34031414,140,290.21234
70,12.03.25,35.34031414,140,284.06085
70.5,12.03.25,35.34031414,140,290.925
71,13.03.25,35.34031414,140,280.10052
71.5,13.03.25,35.34031414,140,285.92545
72,14.03.25,35.34031414,140,281.3026
72.5,14.03.25,35.34031414,140,286.0892
