day,time,latitude,longitude,T
0,01.01.25,25.91623037,-80,298.10355
0.5,01.01.25,25.91623037,-80,300.73773
1,02.01.25,25.91623037,-80,298.30786
1.5,02.01.25,25.91623037,-80,300.4314
2,03.01.25,25.91623037,-80,298.3464
2.5,03.01.25,25.91623037,-80,300.8073
3,04.01.25,25.91623037,-80,298.73663
3.5,04.01.25,25.91623037,-80,301.3901
4,05.01.25,25.91623037,-80,297.9211
4.5,05.01.25,25.91623037,-80,300.43973
5,06.01.25,25.91623037,-80,298.5372
5.5,06.01.25,25.91623037,-80,300.33505
6,07.01.25,25.91623037,-80,298.80463
6.5,07.01.25,25.91623037,-80,300.4723
7,08.01.25,25.91623037,-80,298.54965
7.5,08.01.25,25.91623037,-80,299.47098
8,09.01.25,25.91623037,-80,298.02783
8.5,09.01.25,25.91623037,-80,299.20847
9,10.01.25,25.91623037,-80,297.7333
9.5,10.01.25,25.91623037,-80,299.0949
10,11.01.25,25.91623037,-80,297.74722
10.5,11.01.25,25.91623037,-80,299.19513
11,12.01.25,25.91623037,-80,297.87146
11.5,12.01.25,25.91623037,-80,300.06473
12,13.01.25,25.91623037,-80,297.82666
12.5,13.01.25,25.91623037,-80,299.75546
13,14.01.25,25.91623037,-80,298.34515
13.5,14.01.25,25.91623037,-80,300.4631
14,15.01.25,25.91623037,-80,298.422
14.5,15.01.25,25.91623037,-80,299.85025
15,16.01.25,25.91623037,-80,298.4929
15.5,16.01.25,25.91623037,-80,300.10437
16,17.01.25,25.91623037,-80,298.19003
16.5,17.01.25,25.91623037,-80,300.0723
17,18.01.25,25.91623037,-80,297.89688
17.5,18.01.25,25.91623037,-80,299.8318
18,19.01.25,25.91623037,-80,297.715
18.5,19.01.25,25.91623037,-80,300.7
19,20.01.25,25.91623037,-80,298.49902
19.5,20.01.25,25.91623037,-80,301.01773
20,21.01.25,25.91623037,-80,299.1178
20.5,21.01.25,25.91623037,-80,301.25607
21,22.01.25,25.91623037,-80,299.221
21.5,22.01.25,25.91623037,-80,300.76935
22,23.01.25,25.91623037,-80,299.09872
22.5,23.01.25,25.91623037,-80,301.21582
23,24.01.25,25.91623037,-80,298.59406
23.5,24.01.25,25.91623037,-80,301.2181
24,25.01.25,25.91623037,-80,298.6537
24.5,25.01.25,25.91623037,-80,301.26956
25,26.01.25,25.91623037,-80,299.12665
25.5,26.01.25,25.91623037,-80,301.31485
26,27.01.25,25.91623037,-80,298.60275
26.5,27.01.25,25.91623037,-80,300.8451
27,28.01.25,25.91623037,-80,298.9545
27.5,28.01.25,25.91623037,-80,301.8121
28,29.01.25,25.91623037,-80,299.4804
28.5,29.01.25,25.91623037,-80,302.2279
29,30.01.25,25.91623037,-80,299.39236
29.5,30.01.25,25.91623037,-80,301.83066
30,31.01.25,25.91623037,-80,299.5858
30.5,31.01.25,25.91623037,-80,302.3258
31,01.02.25,25.91623037,-80,299.92603
31.5,01.02.25,25.91623037,-80,303.2105
32,02.02.25,25.91623037,-80,299.26062
32.5,02.02.25,25.91623037,-80,301.38724
33,03.02.25,25.91623037,-80,299.01987
33.5,03.02.25,25.91623037,-80,301.45676
34,04.02.25,25.91623037,-80,298.90747
34.5,04.02.25,25.91623037,-80,300.78537
35,05.02.25,25.91623037,-80,299.5806
35.5,05.02.25,25.91623037,-80,300.68314
36,06.02.25,25.91623037,-80,299.99527
36.5,06.02.25,25.91623037,-80,301.2889
37,07.02.25,25.91623037,-80,300.196
37.5,07.02.25,25.91623037,-80,302.60876
38,08.02.25,25.91623037,-80,300.3587
38.5,08.02.25,25.91623037,-80,303.02225
39,09.02.25,25.91623037,-80,300.31375
39.5,09.02.25,25.91623037,-80,303.46106
40,10.02.25,25.91623037,-80,300.41068
40.5,10.02.25,25.91623037,-80,303.20544
41,11.02.25,25.91623037,-80,300.3881
41.5,11.02.25,25.91623037,-80,303.7548
42,12.02.25,25.91623037,-80,300.47784
42.5,12.02.25,25.91623037,-80,304.28738
43,13.02.25,25.91623037,-80,300.71204
43.5,13.02.25,25.91623037,-80,304.15067
44,14.02.25,25.91623037,-80,300.69382
44.5,14.02.25,25.91623037,-80,304.01523
45,15.02.25,25.91623037,-80,300.9032
45.5,15.02.25,25.91623037,-80,303.54782
46,16.02.25,25.91623037,-80,301.10077
46.5,16.02.25,25.91623037,-80,303.3818
47,17.02.25,25.91623037,-80,300.79453
47.5,17.02.25,25.91623037,-80,303.07956
48,18.02.25,25.91623037,-80,300.76746
48.5,18.02.25,25.91623037,-80,302.92996
49,19.02.25,25.91623037,-80,300.34137
49.5,19.02.25,25.91623037,-80,302.93655
50,20.02.25,25.91623037,-80,300.91965
50.5,20.02.25,25.91623037,-80,303.23196
51,21.02.25,25.91623037,-80,301.07593
51.5,21.02.25,25.91623037,-80,303.35544
52,22.02.25,25.91623037,-80,301.03964
52.5,22.02.25,25.91623037,-80,303.54272
53,23.02.25,25.91623037,-80,300.74997
53.5,23.02.25,25.91623037,-80,303.4013
54,24.02.25,25.91623037,-80,300.88712
54.5,24.02.25,25.91623037,-80,302.98068
55,25.02.25,25.91623037,-80,300.81415
55.5,25.02.25,25.91623037,-80,303.7992
56,26.02.25,25.91623037,-80,301.22662
56.5,26.02.25,25.91623037,-80,303.99194
57,27.02.25,25.91623037,-80,301.2872
57.5,27.02.25,25.91623037,-80,303.95755
58,28.02.25,25.91623037,-80,301.22028
58.5,28.02.25,25.91623037,-80,303.84756
59,01.03.25,25.91623037,-80,301.48102
59.5,01.03.25,25.91623037,-80,303.54523
60,02.03.25,25.91623037,-80,301.21402
60.5,02.03.25,25.91623037,-80,303.3866
61,03.03.25,25.91623037,-80,301.4481
61.5,03.03.25,25.91623037,-80,303.48868
62,04.03.25,25.91623037,-80,301.82233
62.5,04.03.25,25.91623037,-80,303.9442
63,05.03.25,25.91623037,-80,301.20544
63.5,05.03.25,25.91623037,-80,304.02283
64,06.03.25,25.91623037,-80,301.54987
64.5,06.03.25,25.91623037,-80,306.55505
65,07.03.25,25.91623037,-80,302.13458
65.5,07.03.25,25.91623037,-80,306.01562
66,08.03.25,25.91623037,-80,301.58322
66.5,08.03.25,25.91623037,-80,304.28323
67,09.03.25,25.91623037,-80,301.01297
67.5,09.03.25,25.91623037,-80,303.93497
68,10.03.25,25.91623037,-80,301.36423
68.5,10.03.25,25.91623037,-80,303.8452
69,11.03.25,25.91623037,-80,301.66595
69.5,11.03.25,25.91623037,-80,303.40417
70,12.03.25,25.91623037,-80,301.25003
70.5,12.03.25,25.91623037,-80,302.7027
71,13.03.25,25.91623037,-80,301.41595
71.5,13.03.25,25.91623037,-80,303.34433
72,14.03.25,25.91623037,-80,301.38522
72.5,14.03.25,25.91623037,-80,303.52164
73,15.03.25,25.91623037,-80,301.27087
73.5,15.03.25,25.91623037,-80,303.47824
74,16.03.25,25.91623037,-80,301.41486
74.5,16.03.25,25.91623037,-80,303.84833
75,17.03.25,25.91623037,-80,301.24136
75.5,17.03.25,25.91623037,-80,303.60916
76,18.03.25,25.91623037,-80,301.08777
76.5,18.03.25,25.91623037,-80,303.25693
77,19.03.25,25.91623037,-80,301.34976
77.5,19.03.25,25.91623037,-80,302.84277
78,20.03.25,25.91623037,-80,300.8298
78.5,20.03.25,25.91623037,-80,302.71487
79,21.03.25,25.91623037,-80,301.07498
79.5,21.03.25,25.91623037,-80,302.21835
80,22.03.25,25.91623037,-80,300.91153
80.5,22.03.25,25.91623037,-80,302.1282
81,23.03.25,25.91623037,-80,301.21375
81.5,23.03.25,25.91623037,-80,302.6775
82,24.03.25,25.91623037,-80,301.2398
82.5,24.03.25,25.91623037,-80,303.29044
83,25.03.25,25.91623037,-80,301.11823
83.5,25.03.25,25.91623037,-80,302.73593
84,26.03.25,25.91623037,-80,301.2316
84.5,26.03.25,25.91623037,-80,303.02148
85,27.03.25,25.91623037,-80,301.16473
85.5,27.03.25,25.91623037,-80,302.35385
86,28.03.25,25.91623037,-80,301.54703
86.5,28.03.25,25.91623037,-80,303.26422
87,29.03.25,25.91623037,-80,301.09232
87.5,29.03.25,25.91623037,-80,302.48718
88,30.03.25,25.91623037,-80,300.8216
88.5,30.03.25,25.91623037,-80,302.28134
89,31.03.25,25.91623037,-80,300.78317
89.5,31.03.25,25.91623037,-80,302.15665
90,01.04.25,25.91623037,-80,300.5197
90.5,01.04.25,25.91623037,-80,302.0902
