"day","time","latitude","longitude","T"
0,2025-01-01,45.7068062827225,283.75,272.33237
0.5,2025-01-01,45.7068062827225,283.75,280.40625
1,2025-01-02,45.7068062827225,283.75,271.6011
1.5,2025-01-02,45.7068062827225,283.75,284.2217
2,2025-01-03,45.7068062827225,283.75,277.914
2.5,2025-01-03,45.7068062827225,283.75,286.49524
3,2025-01-04,45.7068062827225,283.75,278.26904
3.5,2025-01-04,45.7068062827225,283.75,284.7519
4,2025-01-05,45.7068062827225,283.75,279.34753
4.5,2025-01-05,45.7068062827225,283.75,287.6716
5,2025-01-06,45.7068062827225,283.75,275.24014
5.5,2025-01-06,45.7068062827225,283.75,287.02725
6,2025-01-07,45.7068062827225,283.75,286.4728
6.5,2025-01-07,45.7068062827225,283.75,301.17447
7,2025-01-08,45.7068062827225,283.75,280.61136
7.5,2025-01-08,45.7068062827225,283.75,292.55502
8,2025-01-09,45.7068062827225,283.75,277.50702
8.5,2025-01-09,45.7068062827225,283.75,290.1977
9,2025-01-10,45.7068062827225,283.75,282.24643
9.5,2025-01-10,45.7068062827225,283.75,295.2535
10,2025-01-11,45.7068062827225,283.75,284.03293
10.5,2025-01-11,45.7068062827225,283.75,300.1716
11,2025-01-12,45.7068062827225,283.75,289.61465
11.5,2025-01-12,45.7068062827225,283.75,299.4239
12,2025-01-13,45.7068062827225,283.75,279.43842
12.5,2025-01-13,45.7068062827225,283.75,298.63882
13,2025-01-14,45.7068062827225,283.75,278.84995
13.5,2025-01-14,45.7068062827225,283.75,292.16763
14,2025-01-15,45.7068062827225,283.75,282.93088
14.5,2025-01-15,45.7068062827225,283.75,295.534
15,2025-01-16,45.7068062827225,283.75,287.79813
15.5,2025-01-16,45.7068062827225,283.75,304.80917
16,2025-01-17,45.7068062827225,283.75,291.41672
16.5,2025-01-17,45.7068062827225,283.75,307.3361
17,2025-01-18,45.7068062827225,283.75,283.7448
17.5,2025-01-18,45.7068062827225,283.75,297.3701
18,2025-01-19,45.7068062827225,283.75,278.8876
18.5,2025-01-19,45.7068062827225,283.75,283.43225
19,2025-01-20,45.7068062827225,283.75,276.6034
19.5,2025-01-20,45.7068062827225,283.75,291.2171
20,2025-01-21,45.7068062827225,283.75,283.69623
20.5,2025-01-21,45.7068062827225,283.75,300.96164
21,2025-01-22,45.7068062827225,283.75,287.87985
21.5,2025-01-22,45.7068062827225,283.75,302.19452
22,2025-01-23,45.7068062827225,283.75,288.86774
22.5,2025-01-23,45.7068062827225,283.75,303.98907
23,2025-01-24,45.7068062827225,283.75,291.25226
23.5,2025-01-24,45.7068062827225,283.75,302.70633
24,2025-01-25,45.7068062827225,283.75,291.3453
24.5,2025-01-25,45.7068062827225,283.75,304.12057
25,2025-01-26,45.7068062827225,283.75,292.25665
25.5,2025-01-26,45.7068062827225,283.75,298.658
26,2025-01-27,45.7068062827225,283.75,292.35654
26.5,2025-01-27,45.7068062827225,283.75,301.1529
27,2025-01-28,45.7068062827225,283.75,287.8403
27.5,2025-01-28,45.7068062827225,283.75,295.03723
28,2025-01-29,45.7068062827225,283.75,286.38046
28.5,2025-01-29,45.7068062827225,283.75,295.5087
29,2025-01-30,45.7068062827225,283.75,281.23868
29.5,2025-01-30,45.7068062827225,283.75,290.46716
30,2025-01-31,45.7068062827225,283.75,279.39246
30.5,2025-01-31,45.7068062827225,283.75,290.90707
31,2025-02-01,45.7068062827225,283.75,279.63672
31.5,2025-02-01,45.7068062827225,283.75,294.29498
32,2025-02-02,45.7068062827225,283.75,282.70074
32.5,2025-02-02,45.7068062827225,283.75,296.94696
33,2025-02-03,45.7068062827225,283.75,283.9619
33.5,2025-02-03,45.7068062827225,283.75,298.84378
34,2025-02-04,45.7068062827225,283.75,285.2022
34.5,2025-02-04,45.7068062827225,283.75,300.1112
35,2025-02-05,45.7068062827225,283.75,288.34702
35.5,2025-02-05,45.7068062827225,283.75,302.53198
36,2025-02-06,45.7068062827225,283.75,289.16238
36.5,2025-02-06,45.7068062827225,283.75,305.36368
