day,time,latitude,longitude,T
0,01.01.25,33.45549738,-91.25,294.3682
0.5,01.01.25,33.45549738,-91.25,306.4758
1,02.01.25,33.45549738,-91.25,295.71158
1.5,02.01.25,33.45549738,-91.25,305.4384
2,03.01.25,33.45549738,-91.25,292.80325
2.5,03.01.25,33.45549738,-91.25,301.85468
3,04.01.25,33.45549738,-91.25,293.45892
3.5,04.01.25,33.45549738,-91.25,302.96298
4,05.01.25,33.45549738,-91.25,292.1523
4.5,05.01.25,33.45549738,-91.25,302.5505
5,06.01.25,33.45549738,-91.25,293.23077
5.5,06.01.25,33.45549738,-91.25,304.90518
6,07.01.25,33.45549738,-91.25,295.16437
6.5,07.01.25,33.45549738,-91.25,304.36917
7,08.01.25,33.45549738,-91.25,298.5482
7.5,08.01.25,33.45549738,-91.25,304.53735
8,09.01.25,33.45549738,-91.25,296.48856
8.5,09.01.25,33.45549738,-91.25,302.82318
9,10.01.25,33.45549738,-91.25,295.75967
9.5,10.01.25,33.45549738,-91.25,303.42038
10,11.01.25,33.45549738,-91.25,295.08093
10.5,11.01.25,33.45549738,-91.25,302.219
11,12.01.25,33.45549738,-91.25,294.88577
11.5,12.01.25,33.45549738,-91.25,302.87225
12,13.01.25,33.45549738,-91.25,294.5319
12.5,13.01.25,33.45549738,-91.25,304.20316
13,14.01.25,33.45549738,-91.25,295.1977
13.5,14.01.25,33.45549738,-91.25,305.70825
14,15.01.25,33.45549738,-91.25,296.72595
14.5,15.01.25,33.45549738,-91.25,305.81052
15,16.01.25,33.45549738,-91.25,297.3331
15.5,16.01.25,33.45549738,-91.25,305.29947
16,17.01.25,33.45549738,-91.25,297.8821
16.5,17.01.25,33.45549738,-91.25,304.78958
17,18.01.25,33.45549738,-91.25,297.65448
17.5,18.01.25,33.45549738,-91.25,303.13147
18,19.01.25,33.45549738,-91.25,291.37076
18.5,19.01.25,33.45549738,-91.25,299.91302
19,20.01.25,33.45549738,-91.25,288.9893
19.5,20.01.25,33.45549738,-91.25,299.63828
20,21.01.25,33.45549738,-91.25,290.64722
20.5,21.01.25,33.45549738,-91.25,301.7768
21,22.01.25,33.45549738,-91.25,292.83392
21.5,22.01.25,33.45549738,-91.25,303.83447
22,23.01.25,33.45549738,-91.25,296.18604
22.5,23.01.25,33.45549738,-91.25,304.4435
23,24.01.25,33.45549738,-91.25,295.96594
23.5,24.01.25,33.45549738,-91.25,305.92
24,25.01.25,33.45549738,-91.25,296.40796
24.5,25.01.25,33.45549738,-91.25,307.03128
25,26.01.25,33.45549738,-91.25,297.2021
25.5,26.01.25,33.45549738,-91.25,307.8257
26,27.01.25,33.45549738,-91.25,298.67978
26.5,27.01.25,33.45549738,-91.25,309.57742
27,28.01.25,33.45549738,-91.25,296.26862
27.5,28.01.25,33.45549738,-91.25,304.45438
28,29.01.25,33.45549738,-91.25,293.65744
28.5,29.01.25,33.45549738,-91.25,305.4232
29,30.01.25,33.45549738,-91.25,297.35547
29.5,30.01.25,33.45549738,-91.25,311.1291
30,31.01.25,33.45549738,-91.25,296.40656
30.5,31.01.25,33.45549738,-91.25,306.2237
31,01.02.25,33.45549738,-91.25,293.88763
31.5,01.02.25,33.45549738,-91.25,305.50754
32,02.02.25,33.45549738,-91.25,298.00565
32.5,02.02.25,33.45549738,-91.25,306.96854
33,03.02.25,33.45549738,-91.25,299.4557
33.5,03.02.25,33.45549738,-91.25,306.37024
34,04.02.25,33.45549738,-91.25,298.9023
34.5,04.02.25,33.45549738,-91.25,307.9645
35,05.02.25,33.45549738,-91.25,299.10995
35.5,05.02.25,33.45549738,-91.25,308.72827
36,06.02.25,33.45549738,-91.25,299.5857
36.5,06.02.25,33.45549738,-91.25,307.57065
37,07.02.25,33.45549738,-91.25,299.84073
37.5,07.02.25,33.45549738,-91.25,307.76358
38,08.02.25,33.45549738,-91.25,300.29697
38.5,08.02.25,33.45549738,-91.25,308.0288
39,09.02.25,33.45549738,-91.25,300.89383
39.5,09.02.25,33.45549738,-91.25,309.05606
40,10.02.25,33.45549738,-91.25,301.53223
40.5,10.02.25,33.45549738,-91.25,310.86252
41,11.02.25,33.45549738,-91.25,302.42883
41.5,11.02.25,33.45549738,-91.25,310.3654
42,12.02.25,33.45549738,-91.25,302.2233
42.5,12.02.25,33.45549738,-91.25,309.19077
43,13.02.25,33.45549738,-91.25,301.00696
43.5,13.02.25,33.45549738,-91.25,311.00937
44,14.02.25,33.45549738,-91.25,301.08047
44.5,14.02.25,33.45549738,-91.25,312.4586
45,15.02.25,33.45549738,-91.25,301.25906
45.5,15.02.25,33.45549738,-91.25,312.18378
46,16.02.25,33.45549738,-91.25,301.43317
46.5,16.02.25,33.45549738,-91.25,313.26892
47,17.02.25,33.45549738,-91.25,301.33356
47.5,17.02.25,33.45549738,-91.25,314.1446
48,18.02.25,33.45549738,-91.25,301.8171
48.5,18.02.25,33.45549738,-91.25,311.46613
49,19.02.25,33.45549738,-91.25,302.05203
49.5,19.02.25,33.45549738,-91.25,314.1002
50,20.02.25,33.45549738,-91.25,301.10367
50.5,20.02.25,33.45549738,-91.25,311.96838
51,21.02.25,33.45549738,-91.25,300.17337
51.5,21.02.25,33.45549738,-91.25,310.71643
52,22.02.25,33.45549738,-91.25,300.11563
52.5,22.02.25,33.45549738,-91.25,310.17355
53,23.02.25,33.45549738,-91.25,299.97195
53.5,23.02.25,33.45549738,-91.25,310.1673
54,24.02.25,33.45549738,-91.25,300.93588
54.5,24.02.25,33.45549738,-91.25,309.57248
55,25.02.25,33.45549738,-91.25,301.51257
55.5,25.02.25,33.45549738,-91.25,308.61914
56,26.02.25,33.45549738,-91.25,300.86987
56.5,26.02.25,33.45549738,-91.25,308.1348
57,27.02.25,33.45549738,-91.25,299.61334
57.5,27.02.25,33.45549738,-91.25,308.96683
58,28.02.25,33.45549738,-91.25,300.7847
58.5,28.02.25,33.45549738,-91.25,307.62323
59,01.03.25,33.45549738,-91.25,300.36105
59.5,01.03.25,33.45549738,-91.25,308.22144
60,02.03.25,33.45549738,-91.25,301.16125
60.5,02.03.25,33.45549738,-91.25,310.68735
61,03.03.25,33.45549738,-91.25,301.97757
61.5,03.03.25,33.45549738,-91.25,312.6438
62,04.03.25,33.45549738,-91.25,303.04016
62.5,04.03.25,33.45549738,-91.25,314.30618
63,05.03.25,33.45549738,-91.25,302.69534
63.5,05.03.25,33.45549738,-91.25,311.76578
64,06.03.25,33.45549738,-91.25,302.02615
64.5,06.03.25,33.45549738,-91.25,311.9647
65,07.03.25,33.45549738,-91.25,301.79858
65.5,07.03.25,33.45549738,-91.25,312.53613
66,08.03.25,33.45549738,-91.25,301.506
66.5,08.03.25,33.45549738,-91.25,313.08008
67,09.03.25,33.45549738,-91.25,301.421
67.5,09.03.25,33.45549738,-91.25,313.50568
68,10.03.25,33.45549738,-91.25,302.5419
68.5,10.03.25,33.45549738,-91.25,313.24744
69,11.03.25,33.45549738,-91.25,302.42853
69.5,11.03.25,33.45549738,-91.25,310.97562
70,12.03.25,33.45549738,-91.25,302.38806
70.5,12.03.25,33.45549738,-91.25,310.59247
71,13.03.25,33.45549738,-91.25,302.77856
71.5,13.03.25,33.45549738,-91.25,309.56943
72,14.03.25,33.45549738,-91.25,300.89114
72.5,14.03.25,33.45549738,-91.25,305.8887
73,15.03.25,33.45549738,-91.25,299.35855
73.5,15.03.25,33.45549738,-91.25,301.4413
74,16.03.25,33.45549738,-91.25,297.66412
74.5,16.03.25,33.45549738,-91.25,307.00433
75,17.03.25,33.45549738,-91.25,300.69604
75.5,17.03.25,33.45549738,-91.25,308.03815
76,18.03.25,33.45549738,-91.25,301.9399
76.5,18.03.25,33.45549738,-91.25,310.38168
77,19.03.25,33.45549738,-91.25,301.80484
77.5,19.03.25,33.45549738,-91.25,310.214
78,20.03.25,33.45549738,-91.25,302.31924
78.5,20.03.25,33.45549738,-91.25,311.3089
79,21.03.25,33.45549738,-91.25,302.2886
79.5,21.03.25,33.45549738,-91.25,311.32236
80,22.03.25,33.45549738,-91.25,303.35117
80.5,22.03.25,33.45549738,-91.25,311.50232
81,23.03.25,33.45549738,-91.25,301.69904
81.5,23.03.25,33.45549738,-91.25,308.01874
82,24.03.25,33.45549738,-91.25,301.36685
82.5,24.03.25,33.45549738,-91.25,308.49155
83,25.03.25,33.45549738,-91.25,301.9671
83.5,25.03.25,33.45549738,-91.25,308.85077
84,26.03.25,33.45549738,-91.25,300.25345
84.5,26.03.25,33.45549738,-91.25,306.59747
85,27.03.25,33.45549738,-91.25,300.18497
85.5,27.03.25,33.45549738,-91.25,306.5718
86,28.03.25,33.45549738,-91.25,299.73282
86.5,28.03.25,33.45549738,-91.25,305.20358
87,29.03.25,33.45549738,-91.25,299.22855
87.5,29.03.25,33.45549738,-91.25,306.4701
88,30.03.25,33.45549738,-91.25,300.00278
88.5,30.03.25,33.45549738,-91.25,304.77798
